source_uuid,concept,icon_id,status,module,findings
fc8e8b95-766a-4f15-a80b-5e30979a5fc8,Person with Halo,psycho-analysis-5,ready,icon_set/work/primitive-make-ray/fc8e8b95-766a-4f15-a80b-5e30979a5fc8/20260924T175759-batch8-repair/psycho_analysis_5_fc8e8b95_766a_4f15_a80b_5e30979a5fc8.py,
12ed033b-94af-439b-9775-23fdba88d590,Simple Wiggling Worm,curving-pinworm,ready,icon_set/work/primitive-make-ray/12ed033b-94af-439b-9775-23fdba88d590/20260924T175740-batch7-repair/curving_pinworm_12ed033b_94af_439b_9775_23fdba88d590.py,
5ba1d1e1-9400-4baf-a55c-e0c11aabf158,Traveler with Suitcase and Airplane,plane-trip-person,ready,icon_set/work/primitive-make-ray/5ba1d1e1-9400-4baf-a55c-e0c11aabf158/20260924T175740-batch7-repair/plane_trip_person_5ba1d1e1_9400_4baf_a55c_e0c11aabf158.py,
77937bbd-92c4-4b29-ac40-52719ed0b6cd,All-Seeing Eye in Triangle,religion-cao-dai,ready,icon_set/work/primitive-make-ray/77937bbd-92c4-4b29-ac40-52719ed0b6cd/20260924-spacing-batch4/religion_cao_dai_77937bbd_92c4_4b29_ac40_52719ed0b6cd.py,
7c0ac5c3-a514-484c-9bdf-404c88d05eb7,Bone and Leaf,remains,ready,icon_set/work/primitive-make-ray/7c0ac5c3-a514-484c-9bdf-404c88d05eb7/20260924T175754-batch9-repair/remains_7c0ac5c3_a514_484c_9bdf_404c88d05eb7.py,
69099a2e-0b2c-47a9-931c-af42c66da3a2,Document History Icon,rectangle-vertical-history,ready,icon_set/work/primitive-make-ray/69099a2e-0b2c-47a9-931c-af42c66da3a2/20260924T175754-batch9-repair/rectangle_vertical_history_69099a2e_0b2c_47a9_931c_af42c66da3a2.py,
c9953fdc-3825-4f26-8597-533126256825,Double Hexagon with Center Circle,remote-access,ready,icon_set/work/primitive-make-ray/c9953fdc-3825-4f26-8597-533126256825/20260924-spacing-batch4/remote_access_c9953fdc_3825_4f26_8597_533126256825.py,
d8e178df-75a7-436c-99cf-7f7c90cf866a,Double Quotation Marks,quotes,ready,icon_set/work/primitive-make-ray/d8e178df-75a7-436c-99cf-7f7c90cf866a/20260924T175759-batch8-repair/quotes_d8e178df_75a7_436c_99cf_7f7c90cf866a.py,
aec06f81-4835-4b96-93f1-57f1ca360f5e,Eco Friendly Product Tag,recycling-label,ready,icon_set/work/primitive-make-ray/aec06f81-4835-4b96-93f1-57f1ca360f5e/20260924-spacing-batch4/recycling_label_aec06f81_4835_4b96_93f1_57f1ca360f5e.py,
eb4e4433-41fd-4f9e-9779-df93d4b8c025,Hand Pointing at House,real-estate-search-house-2,ready,icon_set/work/primitive-make-ray/eb4e4433-41fd-4f9e-9779-df93d4b8c025/20260924T175754-batch9-repair/real_estate_search_house_2_eb4e4433_41fd_4f9e_9779_df93d4b8c025.py,
490f19a8-c170-4914-bea1-18cbfb479033,Handshake Under House Roof,real-estate-deal-shake,ready,icon_set/work/primitive-make-ray/490f19a8-c170-4914-bea1-18cbfb479033/20260924T175759-batch8-repair/real_estate_deal_shake_490f19a8_c170_4914_bea1_18cbfb479033.py,
922ba268-0492-4ece-8f41-54253b52949a,House Under Attack,refugee-immigration-war-2,ready,icon_set/work/primitive-make-ray/922ba268-0492-4ece-8f41-54253b52949a/20260924T175754-batch9-repair/refugee_immigration_war_2_922ba268_0492_4ece_8f41_54253b52949a.py,
f53e79c7-b34f-44d2-9af3-49b5684cc631,House with Star Rating,real-estate-favorite-house-rating,ready,icon_set/work/primitive-make-ray/f53e79c7-b34f-44d2-9af3-49b5684cc631/20260924T175759-batch8-repair/real_estate_favorite_house_rating_f53e79c7_b34f_44d2_9af3_49b5684cc631.py,
bbf400c0-4ed9-481e-8643-979aa728bc9d,Opening Quotation Marks,quote-left,ready,icon_set/work/primitive-make-ray/bbf400c0-4ed9-481e-8643-979aa728bc9d/20260924T175759-batch8-repair/quote_left_bbf400c0_4ed9_481e_8643_979aa728bc9d.py,
37ae4172-af70-4ae7-8de2-52970a6302ab,Personal Resume Document,recruiting-resume-document,ready,icon_set/work/primitive-make-ray/37ae4172-af70-4ae7-8de2-52970a6302ab/20260924T175754-batch9-repair/recruiting_resume_document_37ae4172_af70_4ae7_8de2_52970a6302ab.py,
0efa564f-5fe3-43ba-904f-a0826782e979,QR Code Digital Barcode,rectangle-code,ready,icon_set/work/primitive-make-ray/0efa564f-5fe3-43ba-904f-a0826782e979/20260924T175754-batch9-repair/rectangle_code_0efa564f_5fe3_43ba_904f_a0826782e979.py,
c86928c6-4109-4558-bbc9-1f9ffaea2a41,Real Estate Discussion,real-estate-message-couple-building,ready,icon_set/work/primitive-make-ray/c86928c6-4109-4558-bbc9-1f9ffaea2a41/20260924T175754-batch9-repair/real_estate_message_couple_building_c86928c6_4109_4558_bbc9_1f9ffaea2a41.py,
110df7d0-d83c-4e1f-a771-57b0adb39e09,Real Estate Finance Calculator,real-estate-market-calculator-house,ready,icon_set/work/primitive-make-ray/110df7d0-d83c-4e1f-a771-57b0adb39e09/20260924T175759-batch8-repair/real_estate_market_calculator_house_110df7d0_d83c_4e1f_a771_57b0adb39e09.py,
1228a3cf-b0ac-41b8-a4db-2d272fbe1241,Real Estate Market Statistics Chart,real-estate-market-house,ready,icon_set/work/primitive-make-ray/1228a3cf-b0ac-41b8-a4db-2d272fbe1241/20260924T175759-batch8-repair/real_estate_market_house_1228a3cf_b0ac_41b8_a4db_2d272fbe1241.py,
a669591d-8405-49c2-be0a-5d69af49a20c,Right Double Quotation Marks,quote-right,ready,icon_set/work/primitive-make-ray/a669591d-8405-49c2-be0a-5d69af49a20c/20260924T175759-batch8-repair/quote_right_a669591d_8405_49c2_be0a_5d69af49a20c.py,
d9776d01-07f9-402d-ac77-fc73a405a509,Star Rating Booklet,rating-booklet,ready,icon_set/work/primitive-make-ray/d9776d01-07f9-402d-ac77-fc73a405a509/20260924T175759-batch8-repair/rating_booklet_d9776d01_07f9_402d_ac77_fc73a405a509.py,
4eebbb0e-3d47-4014-a9b8-95819896ada8,Anonymous Person in Hoodie,hooded-person-with-blank-face,ready,icon_set/work/primitive-make-ray/4eebbb0e-3d47-4014-a9b8-95819896ada8/20260924T175754-batch9-repair/hooded_person_with_blank_face_4eebbb0e_3d47_4014_a9b8_95819896ada8.py,
936d0079-3089-4c8c-bc22-422921c13e69,Bull Market Upward Trend,saving-bull,ready,icon_set/work/primitive-make-ray/936d0079-3089-4c8c-bc22-422921c13e69/20260924T175754-batch9-repair/saving_bull_936d0079_3089_4c8c_bc22_422921c13e69.py,
e9b350be-f0e4-49b9-8413-4a4d1c678f43,Indian Rupee Currency Symbol,rupee-sign,ready,icon_set/work/primitive-make-ray/e9b350be-f0e4-49b9-8413-4a4d1c678f43/20260924T175754-batch9-repair/rupee_sign_e9b350be_f0e4_49b9_8413_4a4d1c678f43.py,
65d8507f-531a-4e81-bd3e-1e2516aebe33,Interstate Highway Route Shield,route-interstate,ready,icon_set/work/primitive-make-ray/65d8507f-531a-4e81-bd3e-1e2516aebe33/20260924T175754-batch9-repair/route_interstate_65d8507f_531a_4e81_bd3e_1e2516aebe33.py,
4bd2f046-d00e-4c3d-99dd-153eae347474,Magnifying Glass with Eye,seo-search-eye,ready,icon_set/work/primitive-make-ray/4bd2f046-d00e-4c3d-99dd-153eae347474/20260924-batch10-repair/seo_search_eye_4bd2f046_d00e_4c3d_99dd_153eae347474.py,
0257fd69-7a18-40fc-a7d2-903d1b421449,Person in 360 Degree View,sense-of-stability,ready,icon_set/work/primitive-make-ray/0257fd69-7a18-40fc-a7d2-903d1b421449/20260924-batch10-repair/sense_of_stability_0257fd69_7a18_40fc_a7d2_903d1b421449.py,
7a8b5b6b-d72f-42df-9379-3389fd1e33fd,Smart Autonomous Self Driving Car,self-driving-car,ready,icon_set/work/primitive-make-ray/7a8b5b6b-d72f-42df-9379-3389fd1e33fd/20260924-batch10-repair/self_driving_car_7a8b5b6b_d72f_42df_9379_3389fd1e33fd.py,
eebf9355-e5dd-4833-b849-ec1865cc85fe,User Search Magnifying Glass,seeker,ready,icon_set/work/primitive-make-ray/eebf9355-e5dd-4833-b849-ec1865cc85fe/20260924T175754-batch9-repair/seeker_eebf9355_e5dd_4833_b849_ec1865cc85fe.py,
d19fe7af-bf3f-4193-8210-2e69b664727e,Angled Side Road Right Sign,side-road-angle-right-2,ready,icon_set/work/primitive-make-ray/d19fe7af-bf3f-4193-8210-2e69b664727e/20260924-batch10-repair/side_road_angle_right_2_d19fe7af_bf3f_4193_8210_2e69b664727e.py,
2421c5d7-2ff1-480c-8526-9252cbdd43cf,Angry Masked Face,angry-face-with-broad-mouth-cover,ready,icon_set/work/primitive-make-ray/2421c5d7-2ff1-480c-8526-9252cbdd43cf/20260924-spacing-batch5-gpt6/smiley_decode_2421c5d7_2ff1_480c_8526_9252cbdd43cf.py,
47ddf223-ee29-448c-9235-3145f69bc3fa,Angry Monster Face,snarling-face-with-two-fangs,ready,icon_set/work/primitive-make-ray/47ddf223-ee29-448c-9235-3145f69bc3fa/20260924T181612-batch11-repair/snarling_face_with_two_fangs_47ddf223_ee29_448c_9235_3145f69bc3fa.py,
59b04c40-2006-4e31-a230-a6be869385d4,Crossed Out Dollar Sign,shopping-pay-hide-advertising,ready,icon_set/work/primitive-make-ray/59b04c40-2006-4e31-a230-a6be869385d4/20260924-batch10-repair/shopping_pay_hide_advertising_59b04c40_2006_4e31_a230_a6be869385d4.py,
6fb1e1e2-8daf-44eb-99ef-5f74d171ee0f,Fragile Box with Up Arrow,shipment-fragile,ready,icon_set/work/primitive-make-ray/6fb1e1e2-8daf-44eb-99ef-5f74d171ee0f/20260924-batch10-repair/shipment_fragile_6fb1e1e2_8daf_44eb_99ef_5f74d171ee0f.py,
d0d6406a-6c7c-431f-a9b8-ee87990c2cf2,Right Turn Road Sign,side-road-angle-left-2,ready,icon_set/work/primitive-make-ray/d0d6406a-6c7c-431f-a9b8-ee87990c2cf2/20260924-batch10-repair/side_road_angle_left_2_d0d6406a_6c7c_431f_a9b8_ee87990c2cf2.py,
793e902f-88a8-4473-bf76-f80306c7a173,Slithering Wild Snake,upright-snake-with-curled-lower-body,ready,icon_set/work/primitive-make-ray/793e902f-88a8-4473-bf76-f80306c7a173/20260924-batch10-repair/upright_snake_with_curled_lower_body_793e902f_88a8_4473_bf76_f80306c7a173.py,
30cd9303-dbd1-4ff5-9b6d-c3de44b1a7e4,Smart Refrigerator and Phone Connection,smart-refrigerator-device,ready,icon_set/work/primitive-make-ray/30cd9303-dbd1-4ff5-9b6d-c3de44b1a7e4/20260924-batch10-repair/smart_refrigerator_device_30cd9303_dbd1_4ff5_9b6d_c3de44b1a7e4.py,
cc0f870e-e6f6-426d-9d3f-73d669be714f,Smart Wireless Induction Cooktop,smart-induction-stove,ready,icon_set/work/primitive-make-ray/cc0f870e-e6f6-426d-9d3f-73d669be714f/20260924-batch10-repair/smart_induction_stove_cc0f870e_e6f6_426d_9d3f_73d669be714f.py,
59f997a9-32d8-436a-ae34-06535681b16e,Smartphone Package Delivery Confirmation,shipment-approve-smartphone,ready,icon_set/work/primitive-make-ray/59f997a9-32d8-436a-ae34-06535681b16e/20260924-batch10-repair/shipment_approve_smartphone_59f997a9_32d8_436a_ae34_06535681b16e.py,
d25557be-d198-406c-ac40-686ab3f61c2a,Smiling Face With Star Eyes,sparkle-eyed-face-with-uneven-smile,ready,icon_set/work/primitive-make-ray/d25557be-d198-406c-ac40-686ab3f61c2a/20260924-spacing-batch5-gpt6/smiley_bright_d25557be_d198_406c_ac40_686ab3f61c2a.py,
58fdbda2-95d4-42f4-b93e-df89f627bc82,Smiling Face with Star Eyes,large-sparkle-eyed-smiling-face,ready,icon_set/work/primitive-make-ray/58fdbda2-95d4-42f4-b93e-df89f627bc82/20260924-spacing-batch5-gpt6/smiley_shine_big_eyes_58fdbda2_95d4_42f4_b93e_df89f627bc82.py,
7637106f-a796-4b5a-8382-ddbd48faa5f0,Soccer Shoe and Ball,football-boot-kicking-panelled-ball,ready,icon_set/work/primitive-make-ray/7637106f-a796-4b5a-8382-ddbd48faa5f0/20260924T181612-batch11-repair/football_boot_kicking_panelled_ball_7637106f_a796_4b5a_8382_ddbd48faa5f0.py,
868652f3-4bc5-4fe0-96a0-1bc2494937b3,Woman Hierarchy Structure,single-woman-hierachy,ready,icon_set/work/primitive-make-ray/868652f3-4bc5-4fe0-96a0-1bc2494937b3/20260924-batch10-repair/single_woman_hierachy_868652f3_4bc5_4fe0_96a0_1bc2494937b3.py,
611bc604-f296-4d2b-bb5f-5565ddcd7e36,Fragile Glass Handle With Care,square-fragile,ready,icon_set/work/primitive-make-ray/611bc604-f296-4d2b-bb5f-5565ddcd7e36/20260924T181612-batch11-repair/square_fragile_611bc604_f296_4d2b_bb5f_5565ddcd7e36.py,
c67c9f34-aa4a-4561-aba3-e1d5e5f4f809,Lightning Bolt with Spark,spasm,ready,icon_set/work/primitive-make-ray/c67c9f34-aa4a-4561-aba3-e1d5e5f4f809/20260924T181612-batch11-repair/spasm_c67c9f34_aa4a_4561_aba3_e1d5e5f4f809.py,
eb2aefc1-7636-41c6-9f3f-921141c93aab,Sonic the Hedgehog Head,sonic-head-with-swept-spines,ready,icon_set/work/primitive-make-ray/eb2aefc1-7636-41c6-9f3f-921141c93aab/20260924T181612-batch11-repair/sonic_head_with_swept_spines_eb2aefc1_7636_41c6_9f3f_921141c93aab.py,
af4b0bcf-b76c-4768-8a09-e4eb2d20860e,Spoon and Fork Combination Utensil,three-tined-spork-with-rounded-handle,ready,icon_set/work/primitive-make-ray/af4b0bcf-b76c-4768-8a09-e4eb2d20860e/20260924T181612-batch11-repair/three_tined_spork_with_rounded_handle_af4b0bcf_b76c_4768_8a09_e4eb2d20860e.py,
25858b73-169f-47b3-b602-412321f8cd10,Spreadsheet and Data Chart,spreadsheet-data-analysis,ready,icon_set/work/primitive-make-ray/25858b73-169f-47b3-b602-412321f8cd10/20260924T181612-batch11-repair/spreadsheet_data_analysis_25858b73_169f_47b3_b602_412321f8cd10.py,
48b58407-6e7b-4cf9-b629-9742f8a963af,Square Phone Call Icon,square-phone-hangup,ready,icon_set/work/primitive-make-ray/48b58407-6e7b-4cf9-b629-9742f8a963af/20260924T181612-batch11-repair/square_phone_hangup_48b58407_6e7b_4cf9_b629_9742f8a963af.py,
746eedc8-eb0c-4e03-8d4c-d25625ee4a35,Telephone Handset in Rounded Square,square-phone,ready,icon_set/work/primitive-make-ray/746eedc8-eb0c-4e03-8d4c-d25625ee4a35/20260924T181612-batch11-repair/square_phone_746eedc8_eb0c_4e03_8d4c_d25625ee4a35.py,
6498afd8-8355-4072-b42d-b96eef9111b1,Person and Map Marker,street-view,ready,icon_set/work/primitive-make-ray/6498afd8-8355-4072-b42d-b96eef9111b1/20260924T181612-batch11-repair/street_view_6498afd8_8355_4072_b42d_b96eef9111b1.py,
11bcc694-f1a4-49f8-94dc-9d171a957687,Sport Utility Vehicle,station-wagon-reference-11bcc694,ready,icon_set/work/primitive-make-ray/11bcc694-f1a4-49f8-94dc-9d171a957687/20260924T181612-batch11-repair/station_wagon_reference_11bcc694_11bcc694_f1a4_49f8_94dc_9d171a957687.py,
eb0291a2-d110-4e0e-9cb6-552c49ef98d5,User Profile with Circle Badge,step-uncle,ready,icon_set/work/primitive-make-ray/eb0291a2-d110-4e0e-9cb6-552c49ef98d5/20260924T181612-batch11-repair/step_uncle_eb0291a2_d110_4e0e_9cb6_552c49ef98d5.py,
5de932db-9cc5-44c6-b9d7-4ae36e88165f,Pinned Note Document,task-list-pin-1,ready,icon_set/work/primitive-make-ray/5de932db-9cc5-44c6-b9d7-4ae36e88165f/20260924T181612-batch11-repair/task_list_pin_1_5de932db_9cc5_44c6_b9d7_4ae36e88165f.py,
bf66e761-47e7-4f37-adf7-8e87414c6db8,Sport Road Bicycle,single-rider-road-bicycle,ready,icon_set/work/primitive-make-ray/bf66e761-47e7-4f37-adf7-8e87414c6db8/20260924T181612-batch11-repair/single_rider_road_bicycle_bf66e761_47e7_4f37_adf7_8e87414c6db8.py,
c14f0462-1a4f-4fce-8591-b63fddf2fa6d,Ambulance Emergency Transport Vehicle,truck-medical,ready,icon_set/work/primitive-make-ray/c14f0462-1a4f-4fce-8591-b63fddf2fa6d/20260924T181612-batch11-repair/truck_medical_c14f0462_1a4f_4fce_8591_b63fddf2fa6d.py,
2000d10a-a193-4355-bf76-3a121de4ad3f,Person Broadcasting Signal,user-signal,ready,icon_set/work/primitive-make-ray/2000d10a-a193-4355-bf76-3a121de4ad3f/20260924T185424-repair-batch12/user_signal_2000d10a_a193_4355_bf76_3a121de4ad3f.py,
54b02242-5568-41c3-a69f-a06ca068bbf9,Text Input Field with Cursor,type-cursor,ready,icon_set/work/primitive-make-ray/54b02242-5568-41c3-a69f-a06ca068bbf9/20260924T185424-repair-batch12/type_cursor_54b02242_5568_41c3_a69f_a06ca068bbf9.py,
79fff0c7-26d4-4146-b968-24705c1e7d4a,User and Money Balance Scale,user-cash-scale-1,ready,icon_set/work/primitive-make-ray/79fff0c7-26d4-4146-b968-24705c1e7d4a/20260924T185424-repair-batch12/user_cash_scale_1_79fff0c7_26d4_4146_b968_24705c1e7d4a.py,
14555301-7f11-43db-978e-a383d12a3b27,Letter Z in Flaming Circle,zcool-logo,ready,icon_set/work/primitive-make-ray/14555301-7f11-43db-978e-a383d12a3b27/20260924T185424-repair-batch12/zcool_logo_14555301_7f11_43db_978e_a383d12a3b27.py,
23bded82-26fd-41b4-9b35-3c4566fa527a,Ocean Wave Square,wave-square,ready,icon_set/work/primitive-make-ray/23bded82-26fd-41b4-9b35-3c4566fa527a/20260924T185424-repair-batch12/wave_square_23bded82_26fd_41b4_9b35_3c4566fa527a.py,
0bed2a31-9297-4a65-99ad-c1ed293776b1,User Centered Geometric Interaction,user-centered-shape-diagram,ready,icon_set/work/primitive-make-ray/0bed2a31-9297-4a65-99ad-c1ed293776b1/20260924T212624-batch19-repair/user_centered_shape_diagram_0bed2a31_9297_4a65_99ad_c1ed293776b1.py,
676befa5-604d-5f0a-9344-ef3dfc7baea7,Geometric Hexagonal Video Play Symbol,triangular-video-emblem,ready,icon_set/work/primitive-make-ray/676befa5-604d-5f0a-9344-ef3dfc7baea7/20260924T212624-batch19-repair/triangular_video_emblem_676befa5_604d_5f0a_9344_ef3dfc7baea7.py,
11e6c80b-9352-46d6-afbf-71492aac441e,Video Game Bundle Package,game-bundle-package-2-game-game-bundle-package,ready,icon_set/work/primitive-make-ray/11e6c80b-9352-46d6-afbf-71492aac441e/20260924T212624-batch19-repair/game_bundle_package_2_game_game_bundle_package_11e6c80b_9352_46d6_afbf_71492aac441e.py,
c0fef2f7-6c93-5a77-973b-346d07d1e626,Vertical Hanging War Banner,war-banner-guild-faction,ready,icon_set/work/primitive-make-ray/c0fef2f7-6c93-5a77-973b-346d07d1e626/20260924T212624-batch19-repair/war_banner_guild_faction_c0fef2f7_6c93_5a77_973b_346d07d1e626.py,
8f58894e-3584-4d7e-9183-ffe9e81333d8,Tear Gas Canister and Crying Eye,tools-tear-gas,ready,icon_set/work/primitive-make-ray/8f58894e-3584-4d7e-9183-ffe9e81333d8/20260924-batch20-repair/tools_tear_gas_8f58894e_3584_4d7e_9183_ffe9e81333d8.py,
ad12d3ce-dd3a-4c8e-9db3-83b54c4a1c0b,East Direction Compass,east,ready,icon_set/work/primitive-make-ray/ad12d3ce-dd3a-4c8e-9db3-83b54c4a1c0b/20260924-batch20-repair/east_ad12d3ce_dd3a_4c8e_9db3_83b54c4a1c0b.py,
c9a32a88-1037-4cb5-8b11-265935d5449f,Visibility Range One Hundred,visibility,ready,icon_set/work/primitive-make-ray/c9a32a88-1037-4cb5-8b11-265935d5449f/20260924-batch20-repair/visibility_c9a32a88_1037_4cb5_8b11_265935d5449f.py,
