family,icon,build_status,released,overlay_distance_passed,overlay_holes_passed,lowest_distance,failed_holes,pinches
solo,light-bulb-df65e1af-1294-564c-b4cf-7eaf6df0278f,pass,True,True,True,1024.0,0,0
solo,light-bulb-f6100fd8-d678-44ff-9012-620f880d9c9c,pass,True,True,True,1024.0,0,0
solo,light-bulb-organization-chart,pass,True,True,True,8.0,0,0
solo,light-mode-cloudy,pass,True,True,True,21.63,0,0
solo,lighthouse-in-waves,pass,True,True,True,14.0,0,0
solo,lighthouse-with-beams,pass,True,True,True,14.0,0,0
solo,lightning-bolt,pass,True,True,True,8.65,0,0
solo,lightning-with-wrench,fail,False,False,True,7.93,0,0
solo,line,pass,True,True,True,1024.0,0,0
solo,line-diagrams,pass,True,True,True,1024.0,0,0
solo,line-graph-axes,pass,True,True,True,1024.0,0,0
solo,line-logo,fail,False,False,False,5.0,2,0
solo,line-logo-square,fail,False,False,False,3.0,1,1
solo,lineageos-logo,fail,False,True,False,1024.0,0,1
solo,lines,pass,True,True,True,1024.0,0,0
solo,lines-and-small-rectangle,pass,True,True,True,12.0,0,0
solo,link-broken,pass,True,True,True,1024.0,0,0
solo,link-interlocking,pass,True,True,True,9.9,0,0
solo,linked-molecular-rings,pass,True,True,True,14.42,0,0
solo,linkedin-logo,pass,True,True,True,16.0,0,0
solo,linux-foundation-logo,pass,True,True,True,8.0,0,0
solo,linux-mint-logo,fail,False,False,True,4.0,0,0
solo,linux-mint-logo-circle,fail,False,False,True,6.0,0,0
solo,linux-tux-logo,pass,True,True,True,32.0,0,0
solo,lioness-face,pass,True,True,True,1024.0,0,0
solo,liquid-cup,pass,True,True,True,16.75,0,0
solo,liras,pass,True,True,True,11.0,0,0
solo,list,pass,True,True,True,20.0,0,0
solo,list-with-scroll-controls,pass,True,True,True,8.0,0,0
solo,lit-explosive-stick,pass,True,True,True,11.31,0,0
solo,lit-pillar-candle-5f3444ae-892d-4884-834e-0ac133b299e6,pass,True,True,True,16.0,0,0
solo,live-photo-rings,pass,True,True,True,1024.0,0,0
solo,live-webpage,pass,True,True,True,8.0,0,0
solo,livejournal-logo,pass,True,True,True,9.9,0,0
solo,llama,pass,True,True,True,8.0,0,0
solo,load-balancer-branches,pass,True,True,True,8.0,0,0
solo,loaded-platform-cart,pass,True,True,True,10.0,0,0
solo,loading,pass,True,True,True,1024.0,0,0
solo,loading-bar,pass,True,True,True,11.86,0,0
solo,loading-bar-1,pass,True,True,True,12.83,0,0
solo,loading-bar-interface-essential,pass,True,True,True,32.0,0,0
solo,loading-circle,pass,True,True,True,1024.0,0,0
solo,loading-d472b1c1,pass,True,True,True,1024.0,0,0
solo,loading-f025f753,pass,True,True,True,1024.0,0,0
solo,loading-interface-essential,pass,True,True,True,1024.0,0,0
solo,lobster,pass,True,True,True,13.55,0,0
solo,location-crosshair,pass,True,True,True,1024.0,0,0
solo,location-pin,pass,True,True,True,1024.0,0,0
solo,location-pin-ground,pass,True,True,True,1024.0,0,0
solo,location-pin-nearby-arcs,fail,False,True,False,1024.0,0,1
solo,location-pin-on-ground,pass,True,True,True,1024.0,0,0
solo,location-pin-ring,pass,True,True,True,1024.0,0,0
solo,lock,pass,True,True,True,22.0,0,0
solo,lock-4a021793,pass,True,True,True,22.0,0,0
solo,lock-7d9783eb,pass,True,True,True,22.0,0,0
solo,lock-8eddc674,pass,True,True,True,16.0,0,0
solo,lock-a48f8360,pass,True,True,True,22.0,0,0
solo,lock-ae80ad8e,pass,True,True,True,16.0,0,0
solo,lock-e43b261d,pass,True,True,True,16.0,0,0
solo,lock-ee9cb073,pass,True,True,True,22.0,0,0
solo,lock-interface-essential,pass,True,True,True,16.0,0,0
solo,locker-double-door,pass,True,True,True,9.0,0,0
solo,locker-room-hanger,pass,True,True,True,8.49,0,0
solo,locomotive-front-grille,pass,True,True,True,8.0,0,0
solo,log-with-sprouting-branch,pass,True,True,True,20.0,0,0
solo,login,pass,True,True,True,1024.0,0,0
solo,logistic-water-proof-package-umbrella,pass,True,True,True,9.68,0,0
solo,logistic-weight,pass,True,True,True,28.0,0,0
solo,logmein-logo,pass,True,True,True,8.0,0,0
solo,logo-overwatch,pass,True,True,True,1024.0,0,0
solo,logo-youtube-gaming,pass,True,True,True,40.0,0,0
solo,logout,pass,True,True,True,1024.0,0,0
solo,logout-1,pass,True,True,True,18.0,0,0
solo,long-alien-head,pass,True,True,True,1024.0,0,0
solo,long-sporting-rifle,fail,False,False,True,6.57,0,0
solo,loom-logo,pass,True,True,True,16.0,0,0
solo,loop-forward,pass,True,True,True,28.99,0,0
solo,loop-manual,pass,True,True,True,1024.0,0,0
solo,looped-swan,pass,True,True,True,1024.0,0,0
solo,love-compatibility,pass,True,True,True,1024.0,0,0
solo,love-it,pass,True,True,True,1024.0,0,0
solo,love-it-break,pass,True,True,True,1024.0,0,0
solo,love-lettering-with-heart,pass,True,True,True,8.0,0,0
solo,love-lollipop,pass,True,True,True,1024.0,0,0
solo,low-battery,pass,True,True,True,8.0,0,0
solo,low-beam-headlight,pass,True,True,True,16.0,0,0
solo,low-plank-pose,pass,True,True,True,1024.0,0,0
solo,low-signal-bars,pass,True,True,True,8.0,0,0
solo,lower-steady,pass,True,True,True,14.0,0,0
solo,lower-steady-large-head,pass,True,True,True,14.0,0,0
solo,lte-edge,pass,True,True,True,19.0,0,0
solo,lte-text,pass,True,True,True,12.0,0,0
solo,lu-letters-underlined,pass,True,True,True,11.0,0,0
solo,lucha-wrestling-mask,pass,True,True,True,32.0,0,0
solo,luggage,pass,True,True,True,10.0,0,0
solo,lunging-fencer,pass,True,True,True,8.0,0,0
solo,lute,fail,False,True,False,8.49,0,1
solo,lyft-logo,pass,True,True,True,8.0,0,0
solo,macos-x-logo,pass,True,True,True,8.32,0,0
solo,mad,pass,True,True,True,1024.0,0,0
solo,magic-wand,fail,False,False,True,5.59,0,0
solo,magnetic-building-toy-node,pass,True,True,True,1024.0,0,0
solo,mahayana-monk-1-avatar,pass,True,True,True,1024.0,0,0
solo,mahayana-monk-avatar,pass,True,True,True,1024.0,0,0
solo,mail,pass,True,True,True,32.0,0,0
solo,mail-symbol,pass,True,True,True,32.0,0,0
solo,mailbox-arched,pass,True,True,True,13.0,0,0
solo,maine-coon-head-silhouette,pass,True,True,True,29.39,0,0
solo,make-up-brush,pass,True,True,True,10.0,0,0
solo,male-and-female-restroom-figures,pass,True,True,True,8.0,0,0
solo,maltese-cross,pass,True,True,True,13.0,0,0
solo,mammoth-head,pass,True,True,True,1024.0,0,0
solo,man-1-1-avatar,pass,True,True,True,1024.0,0,0
solo,man-1-5-avatar,pass,True,True,True,1024.0,0,0
solo,man-above-two-women,pass,True,True,True,8.0,0,0
solo,man-and-woman-busts,fail,False,False,True,5.59,0,0
solo,man-astronaut-1-avatar,pass,True,True,True,10.0,0,0
solo,man-at-checkout-counter,pass,True,True,True,11.0,0,0
solo,man-at-podium,pass,True,True,True,12.0,0,0
solo,man-beanie-1-avatar,pass,True,True,True,8.0,0,0
solo,man-beard-avatar,pass,True,True,True,1024.0,0,0
solo,man-bellboy-1-avatar,pass,True,True,True,10.0,0,0
solo,man-body-avatar,pass,True,True,True,1024.0,0,0
solo,man-bow-avatar,pass,True,True,True,1024.0,0,0
solo,man-cap-1-avatar,pass,True,True,True,14.0,0,0
solo,man-caveman-1-avatar,pass,True,True,True,8.0,0,0
solo,man-chef-1-avatar,pass,True,True,True,8.0,0,0
solo,man-chinese-elder-1-avatar,pass,True,True,True,14.0,0,0
solo,man-christian-1-avatar,pass,True,True,True,12.0,0,0
solo,man-clerk-avatar,pass,True,True,True,12.0,0,0
solo,man-clown-1-avatar,pass,True,True,True,1024.0,0,0
solo,man-construction,pass,True,True,True,14.0,0,0
solo,man-doctor-avatar,pass,True,True,True,8.0,0,0
solo,man-glasses-1-avatar,pass,True,True,True,20.0,0,0
solo,man-graduate-avatar,pass,True,True,True,10.73,0,0
solo,man-head-shoulders-outline,pass,True,True,True,8.0,0,0
solo,man-indian-1-avatar,pass,True,True,True,1024.0,0,0
solo,man-indian-2-avatar,pass,True,True,True,1024.0,0,0
solo,man-indian-avatar,pass,True,True,True,1024.0,0,0
solo,man-inmate-avatar,pass,True,True,True,8.0,0,0
solo,man-japan-avatar,pass,True,True,True,1024.0,0,0
solo,man-king-avatar,pass,True,True,True,12.0,0,0
solo,man-magician,pass,True,True,True,12.0,0,0
solo,man-moustache-2-avatar,pass,True,True,True,16.0,0,0
solo,man-muslim-avatar,pass,True,True,True,14.0,0,0
solo,man-napoleon-2-avatar,pass,True,True,True,8.0,0,0
solo,man-ninja-avatar,pass,True,True,True,12.0,0,0
solo,man-nurse-avatar,pass,True,True,True,1024.0,0,0
solo,man-office-avatar,pass,True,True,True,1024.0,0,0
solo,man-philosopher-2-avatar,pass,True,True,True,14.0,0,0
solo,man-philosopher-avatar,pass,True,True,True,20.0,0,0
solo,man-playing-football,pass,True,True,True,1024.0,0,0
solo,man-portrait-profile,pass,True,True,True,24.34,0,0
solo,man-post-avatar,pass,True,True,True,12.0,0,0
solo,man-riot-avatar,pass,True,True,True,8.0,0,0
solo,man-snake-charmer-1-avatar,pass,True,True,True,1024.0,0,0
solo,man-surgeon-avatar,pass,True,True,True,12.0,0,0
solo,man-swimmer-avatar,pass,True,True,True,18.0,0,0
solo,man-telecommunicator-1-1-avatar,pass,True,True,True,8.0,0,0
solo,man-thief-avatar,pass,True,True,True,8.0,0,0
solo,man-tie-1-avatar,pass,True,True,True,1024.0,0,0
solo,man-viking-avatar,pass,True,True,True,14.0,0,0
solo,man-wearing-vr-headset,pass,True,True,True,10.0,0,0
solo,man-welder-1-avatar,pass,True,True,True,12.0,0,0
solo,managed-service-search,pass,True,True,True,9.11,0,0
solo,managed-service-search-programing,pass,True,True,True,8.84,0,0
solo,manjaro-logo,pass,True,True,True,8.0,0,0
solo,manta-ray,pass,True,True,True,1024.0,0,0
solo,manual-entry,pass,True,True,True,24.5,0,0
solo,manual-fire-alarm-call-point,pass,True,True,True,36.0,0,0
solo,map-pin-stem,pass,True,True,True,1024.0,0,0
solo,mapbox-logo,pass,True,True,True,8.49,0,0
solo,maps,pass,True,True,True,12.0,0,0
solo,marathon-runner,pass,True,True,True,10.07,0,0
solo,markdown-document-logo,pass,True,True,True,10.0,0,0
solo,markdown-logo,pass,True,True,True,16.0,0,0
solo,mars-astrological-symbol,pass,True,True,True,1024.0,0,0
solo,martial-arts-faceguard,pass,True,True,True,12.0,0,0
solo,martial-arts-sword-fencing,pass,True,True,True,11.38,0,0
solo,marvin-the-martian-head,pass,True,True,True,8.0,0,0
solo,masked-fencer-foil,pass,True,True,True,25.1,0,0
solo,massage-bed,pass,True,True,True,10.0,0,0
solo,massage-pillow,pass,True,True,True,31.87,0,0
solo,mastercard-logo,pass,True,True,True,1024.0,0,0
solo,mastodon-logo,pass,True,True,True,8.0,0,0
solo,mastodon-logo-1,pass,True,True,True,8.0,0,0
solo,material-brick,pass,True,True,True,10.0,0,0
solo,material-tile,pass,True,True,True,18.0,0,0
solo,material-ui-logo,pass,True,True,True,8.0,0,0
solo,math,pass,True,True,True,25.0,0,0
solo,math-symbol,pass,True,True,True,25.0,0,0
solo,matryoshka-doll,pass,True,True,True,1024.0,0,0
solo,max-logo,pass,True,True,True,14.14,0,0
solo,maximum-height-4m,pass,True,True,True,10.0,0,0
solo,mcafee-logo,pass,True,True,True,9.33,0,0
solo,md-letters-underlined,pass,True,True,True,16.0,0,0
solo,meal-can,pass,True,True,True,9.0,0,0
solo,mechanical-cash-register,pass,True,True,True,12.0,0,0
solo,medal-on-folded-ribbon,pass,True,True,True,8.23,0,0
solo,medal-on-triangular-ribbon,pass,True,True,True,1024.0,0,0
solo,medical-cross,pass,True,True,True,12.0,0,0
solo,medical-cross-alert-waves,pass,True,True,True,10.0,0,0
solo,medium-battery,pass,True,True,True,8.0,0,0
solo,medium-battery-gauge,pass,True,True,True,8.0,0,0
solo,medium-signal-bars,pass,True,True,True,12.0,0,0
solo,meerkat,pass,True,True,True,16.38,0,0
solo,meeting-camera,pass,True,True,True,12.0,0,0
solo,meeting-headphone-wireless,pass,True,True,True,8.0,0,0
solo,meeting-point-symbol,pass,True,True,True,18.0,0,0
solo,meetup-logo-badge,pass,True,True,True,8.83,0,0
solo,meetup-wordmark,fail,False,False,False,5.82,4,1
solo,megaphone,pass,True,True,True,10.3,0,0
solo,megaphone-6b4a53f0,pass,True,True,True,10.0,0,0
solo,megaphone-7a36c569,pass,True,True,True,1024.0,0,0
solo,megaphone-9e81b14e,pass,True,True,True,10.0,0,0
solo,megaphone-b6916faa,pass,True,True,True,10.3,0,0
solo,megaphone-interface-essential,pass,True,True,True,10.0,0,0
solo,memori-logo,pass,True,True,True,1024.0,0,0
solo,memory-module-with-notch,pass,True,True,True,8.0,0,0
solo,menu-state,pass,True,True,True,16.0,0,0
solo,menu-symbol,pass,True,True,True,16.0,0,0
solo,mercury-astrological-symbol,pass,True,True,True,1024.0,0,0
solo,mercury-planetary-glyph,pass,True,True,True,1024.0,0,0
solo,merge-arrow-nodes,pass,True,True,True,14.0,0,0
solo,merge-down,pass,True,True,True,1024.0,0,0
solo,merge-table-horizontal,pass,True,True,True,1024.0,0,0
solo,merlin-1-avatar,pass,True,True,True,12.0,0,0
solo,merlion-statue,pass,True,True,True,12.0,0,0
solo,mesh-wifi-triangle-network,pass,True,True,True,10.0,0,0
solo,message-bubble-lines,pass,True,True,True,8.0,0,0
solo,message-queue-emblem,pass,True,True,True,1024.0,0,0
solo,messages-bubble,pass,True,True,True,1024.0,0,0
solo,messages-bubble-empty,pass,True,True,True,24.99,0,0
solo,messages-bubble-square,pass,True,True,True,25.0,0,0
solo,messages-bubble-square-messages,pass,True,True,True,25.0,0,0
solo,messages-bubble-square-three-dots,pass,True,True,True,29.0,0,0
solo,messages-bubble-with-dots,pass,True,True,True,1024.0,0,0
solo,meta-logo,pass,True,True,True,1024.0,0,0
solo,meta-quest,pass,True,True,True,11.0,0,0
solo,metacafe-logo,pass,True,True,True,1024.0,0,0
solo,metal-sheet,pass,True,True,True,8.0,0,0
solo,meteor-logo,pass,True,True,True,8.49,0,0
solo,metronome,fail,False,True,False,40.0,0,1
solo,microchip,pass,True,True,True,12.0,0,0
solo,microphone,pass,True,True,True,16.0,0,0
solo,microphone-2,pass,True,True,True,14.0,0,0
solo,microphone-70c2117f,pass,True,True,True,14.0,0,0
solo,microphone-88610259,pass,True,True,True,14.0,0,0
solo,microphone-audio,pass,True,True,True,14.0,0,0
solo,microphone-b72da6ab,pass,True,True,True,16.0,0,0
solo,microphone-bc89e360,pass,True,True,True,8.0,0,0
solo,microphone-karaoke,pass,True,True,True,1024.0,0,0
solo,microphone-podcast,pass,True,True,True,14.0,0,0
solo,microphone-sound,pass,True,True,True,8.0,0,0
solo,microsoft-academic-logo,pass,True,True,True,24.95,0,0
solo,microsoft-access-logo,pass,True,True,True,10.31,0,0
solo,microsoft-azure-logo,pass,True,True,True,10.0,0,0
solo,microsoft-dynamics-logo,fail,False,False,False,1.99,0,1
solo,microsoft-edge-logo,pass,True,True,True,1024.0,0,0
solo,microsoft-excel-logo,pass,True,True,True,8.0,0,0
solo,microsoft-office-logo,pass,True,True,True,10.0,0,0
solo,microsoft-onedrive-logo,pass,True,True,True,1024.0,0,0
solo,microsoft-onenote-logo,pass,True,True,True,8.0,0,0
solo,microsoft-outlook-logo,pass,True,True,True,32.0,0,0
solo,microsoft-sharepoint-logo,pass,True,True,True,1024.0,0,0
solo,microsoft-visio-logo,fail,False,True,False,8.0,0,1
solo,microsoft-visual-studio-logo,pass,True,True,True,23.35,0,0
solo,microsoft-visual-studio-logo-1,pass,True,True,True,1024.0,0,0
solo,microsoft-word-logo,pass,True,True,True,8.0,0,0
solo,microsoft-yammer-logo,pass,True,True,True,8.62,0,0
solo,microstrategy-logo,pass,True,True,True,10.0,0,0
solo,middle-click-mouse,pass,True,True,True,32.0,0,0
solo,milestone-marker,pass,True,True,True,8.0,0,0
solo,milestone-marker-divided,pass,True,True,True,8.0,0,0
solo,military-drone-overhead,pass,True,True,True,8.0,0,0
solo,mindmap-organize,pass,True,True,True,8.0,0,0
solo,mine-worker-man-1-avatar,pass,True,True,True,14.0,0,0
solo,mine-worker-woman-1-avatar,pass,True,True,True,10.0,0,0
solo,miniature-pinscher-face,pass,True,True,True,28.0,0,0
solo,minibus,pass,True,True,True,15.0,0,0
solo,minibus-symbol,pass,True,True,True,12.0,0,0
solo,minimal-bicycle,pass,True,True,True,8.0,0,0
solo,minimal-elephant-head,pass,True,True,True,8.0,0,0
solo,minimal-fuel-pump,pass,True,True,True,8.0,0,0
solo,minimal-smartphone-with-home-bar,pass,True,True,True,9.0,0,0
solo,minoan-palace,pass,True,True,True,8.0,0,0
solo,minotaur-bust,pass,True,True,True,14.68,0,0
solo,minus-bold,pass,True,True,True,32.0,0,0
solo,minus-bold-symbol,pass,True,True,True,32.0,0,0
solo,minus-one-increment,pass,True,True,True,1024.0,0,0
solo,minus-plus,pass,True,True,True,27.0,0,0
solo,minus-solo,pass,True,True,True,1024.0,0,0
solo,missing-person-pair,pass,True,True,True,17.03,0,0
solo,mister-wong-logo,pass,True,True,True,16.0,0,0
solo,mixed-reality-headset,pass,True,True,True,38.0,0,0
solo,mixx-logo,pass,True,True,True,8.0,0,0
solo,mn-letters-underlined,pass,True,True,True,10.0,0,0
solo,mobile-me-logo,pass,True,True,True,1024.0,0,0
solo,mobile-phone,pass,True,True,True,8.0,0,0
solo,mobile-phone-70454eff,pass,True,True,True,8.0,0,0
solo,mobile-phone-bd6f95a5,pass,True,True,True,8.0,0,0
solo,mobile-phone-c4f9e2f1,pass,True,True,True,8.0,0,0
solo,mobile-phone-control-pause,pass,True,True,True,8.0,0,0
solo,mobile-phone-control-play,pass,True,True,True,9.0,0,0
solo,mobile-phone-fe2bd8e5,pass,True,True,True,9.0,0,0
solo,mobile-phone-mobile,pass,True,True,True,9.0,0,0
solo,mobile-phone-phones,pass,True,True,True,10.0,0,0
solo,mobile-phone-with-home-button,pass,True,True,True,9.0,0,0
solo,mobile-phone-with-lower-bezel,pass,True,True,True,8.0,0,0
solo,mobile-phone-with-speaker-slot,pass,True,True,True,9.0,0,0
solo,modern-tv-curvy-edge,pass,True,True,True,8.0,0,0
solo,modern-tv-curvy-edge-fa5afd06,pass,True,True,True,8.0,0,0
solo,modern-tv-curvy-edge-tv,pass,True,True,True,8.0,0,0
solo,modern-tv-flat,pass,True,True,True,10.0,0,0
solo,modern-tv-flat-screen,pass,True,True,True,10.0,0,0
solo,modern-tv-wide,pass,True,True,True,27.0,0,0
solo,module,pass,True,True,True,18.0,0,0
solo,module-puzzle,pass,True,True,True,28.0,0,0
solo,molecule,pass,True,True,True,1024.0,0,0
solo,molecule-bd75597b,pass,True,True,True,1024.0,0,0
solo,molecule-d7786532,pass,True,True,True,18.0,0,0
solo,molecule-science,pass,True,True,True,1024.0,0,0
solo,money-bag,pass,True,True,True,8.0,0,0
solo,money-plant,pass,True,True,True,8.0,0,0
solo,money-wallet,pass,True,True,True,9.0,0,0
solo,mongodb-logo,pass,True,True,True,1024.0,0,0
solo,monitor-heart-beat,pass,True,True,True,1024.0,0,0
solo,monitor-in-security-shield,pass,True,True,True,8.0,0,0
solo,monitor-with-desk-keyboard,pass,True,True,True,8.0,0,0
solo,monitor-with-portrait-window,pass,True,True,True,9.0,0,0
solo,monkey-face,pass,True,True,True,28.0,0,0
solo,monkey-head,pass,True,True,True,28.0,0,0
solo,monocle-with-cord,pass,True,True,True,12.0,0,0
solo,monospaced-text-character,pass,True,True,True,32.0,0,0
solo,monument,pass,True,True,True,13.0,0,0
solo,mood-happy,pass,True,True,True,1024.0,0,0
solo,moon-and-cancel,pass,True,True,True,1024.0,0,0
solo,moon-and-star,pass,True,True,True,1024.0,0,0
solo,moon-cloud,pass,True,True,True,1024.0,0,0
solo,moon-rain-cloud,pass,True,True,True,1024.0,0,0
solo,moon-right,pass,True,True,True,1024.0,0,0
solo,moon-stars,pass,True,True,True,1024.0,0,0
solo,moose-head,pass,True,True,True,8.0,0,0
solo,moped-facing-left,pass,True,True,True,12.0,0,0
solo,morning-sun,pass,True,True,True,1024.0,0,0
solo,mortarboard-cap,pass,True,True,True,10.0,0,0
solo,mosque-arch-silhouette,pass,True,True,True,32.0,0,0
solo,mosquito,pass,True,True,True,1024.0,0,0
solo,moth,pass,True,True,True,36.0,0,0
solo,motion-sensor-detection-waves,pass,True,True,True,18.0,0,0
solo,motor-cruiser,pass,True,True,True,8.0,0,0
solo,motorboat-on-waves,pass,True,True,True,9.0,0,0
solo,motorcycle-rider-front,pass,True,True,True,8.0,0,0
solo,motorhome,pass,True,True,True,8.0,0,0
solo,mountain,pass,True,True,True,14.16,0,0
solo,mountain-bike,pass,True,True,True,8.0,0,0
solo,mountain-climber,pass,True,True,True,10.12,0,0
solo,mountain-forest-trail,pass,True,True,True,9.29,0,0
solo,mountain-pose,pass,True,True,True,16.0,0,0
solo,mountain-pose-raised-arms,pass,True,True,True,32.0,0,0
solo,mountain-road,pass,True,True,True,10.0,0,0
solo,mouse-with-long-tail,pass,True,True,True,10.0,0,0
solo,move-back,pass,True,True,True,1024.0,0,0
solo,move-bottom,pass,True,True,True,12.0,0,0
solo,move-bottom-1,pass,True,True,True,1024.0,0,0
solo,move-bottom-left,pass,True,True,True,1024.0,0,0
solo,move-chevrons,pass,True,True,True,25.46,0,0
solo,move-down-1,pass,True,True,True,1024.0,0,0
solo,move-left,pass,True,True,True,1024.0,0,0
solo,move-left-1,pass,True,True,True,1024.0,0,0
solo,move-left-a12238ae,pass,True,True,True,1024.0,0,0
solo,move-left-interface-essential,pass,True,True,True,1024.0,0,0
solo,move-left-right,pass,True,True,True,19.0,0,0
solo,move-right,pass,True,True,True,12.0,0,0
solo,move-right-1,pass,True,True,True,13.0,0,0
solo,move-right-1-interface-essential,pass,True,True,True,1024.0,0,0
solo,move-top,pass,True,True,True,12.0,0,0
solo,move-top-1,pass,True,True,True,1024.0,0,0
solo,move-top-left,pass,True,True,True,13.0,0,0
solo,move-top-right,pass,True,True,True,13.0,0,0
solo,move-up,pass,True,True,True,12.0,0,0
solo,move-up-1,pass,True,True,True,1024.0,0,0
solo,movie-camera-on-tripod,pass,True,True,True,8.0,0,0
solo,movie-camera-reels,pass,True,True,True,8.0,0,0
solo,movies-3-d-glasses,pass,True,True,True,8.0,0,0
solo,moving-server-stack,pass,True,True,True,9.0,0,0
solo,mozilla-logo,pass,True,True,True,8.0,0,0
solo,mubi-logo,pass,True,True,True,8.0,0,0
solo,multiple-neutral-1,pass,True,True,True,18.0,0,0
solo,multiple-tags-1,pass,True,True,True,11.44,0,0
solo,mushroom-portobello,pass,True,True,True,1024.0,0,0
solo,music-clef,pass,True,True,True,1024.0,0,0
solo,music-sound,pass,True,True,True,8.0,0,0
solo,music-stand-with-notes,pass,True,True,True,8.0,0,0
solo,muslim-dad-son-1-avatar,pass,True,True,True,14.0,0,0
solo,muslim-man-1-avatar,pass,True,True,True,14.0,0,0
solo,muslim-man-outfit-2-avatar,pass,True,True,True,12.0,0,0
solo,muslim-man-outfit-avatar,pass,True,True,True,14.0,0,0
solo,mx-linux-logo,pass,True,True,True,13.13,0,0
solo,mylife-logo,pass,True,True,True,1024.0,0,0
solo,myspace-logo,fail,False,True,False,8.0,0,3
solo,nagras,pass,True,True,True,8.0,0,0
solo,nagras-money,pass,True,True,True,8.0,0,0
solo,nagras-sign,pass,True,True,True,24.0,0,0
solo,nanobot,pass,True,True,True,28.0,0,0
solo,narrow-award-ribbon,pass,True,True,True,12.49,0,0
solo,narrow-necked-vase,pass,True,True,True,16.0,0,0
solo,nasty,pass,True,True,True,1024.0,0,0
solo,nativescript-logo,pass,True,True,True,9.0,0,0
solo,nauseous,pass,True,True,True,1024.0,0,0
solo,nauseous-smileys,pass,True,True,True,1024.0,0,0
solo,nautilus-shell,pass,True,True,True,9.0,0,0
solo,naval-cannon-on-wheels,pass,True,True,True,8.0,0,0
solo,navigation-arrow,pass,True,True,True,1024.0,0,0
solo,navigation-arrows-bottom,pass,True,True,True,17.37,0,0
solo,navigation-arrows-down-1,pass,True,True,True,9.78,0,0
solo,navigation-arrows-left,pass,True,True,True,17.37,0,0
solo,navigation-arrows-left-95c89a0b,pass,True,True,True,17.37,0,0
solo,navigation-arrows-left-interface-essential,pass,True,True,True,9.78,0,0
solo,navigation-arrows-right,pass,True,True,True,17.37,0,0
solo,navigation-arrows-top,pass,True,True,True,17.37,0,0
solo,navigation-arrows-up,pass,True,True,True,1024.0,0,0
solo,navigation-bottom,pass,True,True,True,1024.0,0,0
solo,navigation-bottom-1,pass,True,True,True,1024.0,0,0
solo,navigation-button-left,pass,True,True,True,16.0,0,0
solo,navigation-direction-bottom,pass,True,True,True,28.0,0,0
solo,navigation-direction-left,pass,True,True,True,1024.0,0,0
solo,navigation-direction-left-interface-essential,pass,True,True,True,29.0,0,0
solo,navigation-direction-right,pass,True,True,True,29.0,0,0
solo,navigation-direction-right-forward,pass,True,True,True,14.0,0,0
solo,navigation-direction-top,pass,True,True,True,28.0,0,0
solo,navigation-down,pass,True,True,True,1024.0,0,0
solo,navigation-down-circle,pass,True,True,True,1024.0,0,0
solo,navigation-left,pass,True,True,True,1024.0,0,0
solo,navigation-left-1,pass,True,True,True,1024.0,0,0
solo,navigation-left-3a696d74,pass,True,True,True,1024.0,0,0
solo,navigation-left-3f71c3a5,pass,True,True,True,1024.0,0,0
solo,navigation-left-6136ac07,pass,True,True,True,1024.0,0,0
solo,navigation-left-b695362f,pass,True,True,True,1024.0,0,0
solo,navigation-left-c5f31545,pass,True,True,True,1024.0,0,0
solo,navigation-left-interface-essential,pass,True,True,True,16.0,0,0
solo,navigation-menu-horizontal,pass,True,True,True,36.0,0,0
solo,navigation-next,pass,True,True,True,24.0,0,0
solo,navigation-right,pass,True,True,True,1024.0,0,0
solo,navigation-right-1,pass,True,True,True,1024.0,0,0
solo,navigation-right-circle,pass,True,True,True,1024.0,0,0
solo,navigation-right-circle-1,pass,True,True,True,1024.0,0,0
solo,navigation-right-circle-2,pass,True,True,True,1024.0,0,0
solo,navigation-right-circle-turn,pass,True,True,True,24.0,0,0
solo,navigation-top,pass,True,True,True,1024.0,0,0
solo,navigation-top-1,pass,True,True,True,1024.0,0,0
solo,navigation-up-2,pass,True,True,True,1024.0,0,0
solo,navigation-up-circle,pass,True,True,True,1024.0,0,0
solo,nd-content-sign,pass,True,True,True,10.0,0,0
solo,ne-letters-underlined,pass,True,True,True,10.0,0,0
solo,nearly-full-battery,pass,True,True,True,8.0,0,0
solo,neck-pillow,pass,True,True,True,1024.0,0,0
solo,necklace-bust-form,pass,True,True,True,40.0,0,0
solo,necklace-display-bust,pass,True,True,True,10.0,0,0
solo,necklace-with-oval-locket,pass,True,True,True,1024.0,0,0
solo,necklace-with-round-pendant,pass,True,True,True,32.0,0,0
solo,necklace-with-teardrop-pendant,pass,True,True,True,1024.0,0,0
solo,necklace-with-three-beads,pass,True,True,True,1024.0,0,0
solo,necktie,pass,True,True,True,9.9,0,0
solo,needles-two,pass,True,True,True,1024.0,0,0
solo,neptune-astrological-symbol,pass,True,True,True,14.0,0,0
solo,nested-pie,pass,True,True,True,1024.0,0,0
solo,nested-sliced-pie,pass,True,True,True,1024.0,0,0
solo,net,pass,True,True,True,36.0,0,0
solo,netflix-logo,pass,True,True,True,8.62,0,0
solo,network,pass,True,True,True,15.0,0,0
solo,network-5g-symbol,pass,True,True,True,14.0,0,0
solo,network-and-content-delivery,pass,True,True,True,1024.0,0,0
solo,network-globe-grid,pass,True,True,True,12.0,0,0
solo,neural-network-nodes,pass,True,True,True,15.0,0,0
solo,new-text,pass,True,True,True,8.0,0,0
