file,family,source_icon_id,old_category,new_category,status,how
solo/sea_serpent_head_d6e9efaa_5911_4b52_b4b0_7f1573743591.py,solo,d6e9efaa-5911-4b52-b4b0-7f1573743591,objects,video-games,changed,pictoicon
solo/sea_turtle.py,solo,1adaf0a7-6662-4745-959f-fe860dd47485,nature/animals,animals,changed,pictoicon
solo/sea_turtle_1adaf0a7_6662_4745_959f_fe860dd47485.py,solo,1adaf0a7-6662-4745-959f-fe860dd47485,objects,animals,changed,pictoicon
solo/seahorse_2f6a3c15_cfca_5d3d_83d6_1c6bddf42ba8.py,solo,2f6a3c15-cfca-5d3d-83d6-1c6bddf42ba8,nature/animals,animals,changed,pictoicon
solo/seal_balancing_ball.py,solo,51d0c88f-615f-440d-bdfa-7172f9404ea7,animals/marine,animals,changed,pictoicon
solo/seal_shape_83bce4f1_d259_56d3_aff9_d353cf0b3559.py,solo,83bce4f1-d259-56d3-aff9-d353cf0b3559,objects/general,design,changed,pictoicon
solo/sealed_envelope_50118f35_5541_4d2d_9d74_c57099d07377.py,solo,50118f35-5541-4d2d-9d74-c57099d07377,objects,primitives-generate,changed,pictoicon
solo/sealed_parcel_85987b30_6ed3_4843_9d07_5d661cc864ae.py,solo,85987b30-6ed3-4843-9d07-5d661cc864ae,objects/shipping,shipping,changed,pictoicon
solo/sealed_shipping_box_914ee8a0_de65_4f53_99b9_83539e10ea79.py,solo,914ee8a0-de65-4f53-99b9-83539e10ea79,objects,primitives-generate,changed,pictoicon
solo/sealed_snack_wrapper_with_wavy_mark_6763fb9b_14fd_4078_8020_d719cce67d52.py,solo,6763fb9b-14fd-4078-8020-d719cce67d52,objects,primitives-generate,changed,pictoicon
solo/seam_ripper_8bf709d8_1615_4857_84c9_5f904633443b.py,solo,8bf709d8-1615-4857-84c9-5f904633443b,objects/hobbies,hobbies,changed,pictoicon
solo/seaplane_on_water_3d2c001b_e2a3_4cca_8d1c_a31687c61b95.py,solo,3d2c001b-e2a3-4cca-8d1c-a31687c61b95,objects/transportation,transportation,changed,pictoicon
solo/search_bar_ca339803_3dd7_5813_b3cc_1abd5fbae7be.py,solo,ca339803-3dd7-5813-b3cc-1abd5fbae7be,objects/general,interface-essential,changed,pictoicon
solo/search_magnifying_glass_solo_9f1aeae0_d56e_4c60_8db2_c377d1b6ef06.py,solo,9f1aeae0-d56e-4c60-8db2-c377d1b6ef06,objects/interface-essential,primitives-generate,changed,pictoicon
solo/searching_77d2d2fc_d58d_41e5_8b4e_ed6dccc0d2ae.py,solo,77d2d2fc-d58d-41e5-8b4e-ed6dccc0d2ae,objects/general,primitives-generate,changed,pictoicon
solo/seasoning_bowl_3a16e312_9168_40ab_847b_d4ba0dc7b6ae.py,solo,3a16e312-9168-40ab-847b-d4ba0dc7b6ae,objects/food,food,changed,pictoicon
solo/seat_find_c8e04970_7ef3_408d_aa2e_0b6ea0ec0b65.py,solo,c8e04970-7ef3-408d-aa2e-0b6ea0ec0b65,objects/general,primitives-generate,changed,pictoicon
solo/seated_adult_with_child_5dbb97a5_f916_427b_894f_bc9f6c7b6886.py,solo,5dbb97a5-f916-427b-894f-bc9f6c7b6886,objects/wayfinding,wayfinding,changed,pictoicon
solo/seated_badger_in_right_profile_5bb2d73b_f3a4_43fd_add6_fac9786654ae.py,solo,5bb2d73b-f3a4-43fd-add6-fac9786654ae,Uncategorized,primitives-generate,changed,pictoicon
solo/seated_beaver_with_flat_tail_24e8edf5_d262_4f32_8f70_02bfa6503ce9.py,solo,24e8edf5-d262-4f32-8f70-02bfa6503ce9,objects,primitives-generate,changed,pictoicon
solo/seated_buddha_statue_9c4fcc62_4575_453e_9566_a7f24bb9a3bd.py,solo,9c4fcc62-4575-453e-9566-a7f24bb9a3bd,objects/reference,primitives-generate,changed,pictoicon
solo/seated_cat_with_upright_curved_tail_4c4fe85a_6581_489f_9563_81dca7a41f9f.py,solo,4c4fe85a-6581-489f-9563-81dca7a41f9f,objects,primitives-generate,changed,pictoicon
solo/seated_cat_with_upright_tail_e8f95f73_cf08_4dd7_8de3_5cc7cf8261c0.py,solo,e8f95f73-cf08-4dd7-8de3-5cc7cf8261c0,objects,primitives-generate,changed,pictoicon
solo/seated_chinchilla_with_curved_tail_df04551f_f9b1_422f_a44f_8a7dfd1d0dda.py,solo,df04551f-f9b1-422f-a44f-8a7dfd1d0dda,objects,primitives-generate,changed,pictoicon
solo/seated_cinema_viewer_with_drink_dccc894e_e5b8_4574_a404_c2e450b9787f.py,solo,dccc894e-e5b8-4574-a404-c2e450b9787f,objects/media,movies,changed,pictoicon
solo/seated_cross_legged_meditator_0bd954e0_d5a7_4f63_8f86_8aba221682c2.py,solo,0bd954e0-d5a7-4f63-8f86-8aba221682c2,objects/reference,Uncategorized,changed,pictoicon has no topic or type
solo/seated_curled_person_solo_2739b613_55fd_4f47_af97_f5cf90cb523d.py,solo,2739b613-55fd-4f47-af97-f5cf90cb523d,objects,primitives-generate,changed,pictoicon
solo/seated_desktop_computer_worker_c1715918_c18f_56f9_9588_99c5e5e7592e.py,solo,c1715918-c18f-56f9-9588-99c5e5e7592e,objects/work,work,changed,pictoicon
solo/seated_electric_scooter_5812f1f1_7907_4e3b_bee2_99b5ee6eb24b.py,solo,5812f1f1-7907-4e3b-bee2-99b5ee6eb24b,objects/transportation,transportation,changed,pictoicon
solo/seated_figure_on_curved_rocker_d50e4120_77d7_422c_a424_5d54b2dccc50.py,solo,d50e4120-77d7-422c-a424-5d54b2dccc50,objects/reference,primitives-generate,changed,pictoicon
solo/seated_forward_fold_aa2948fd_175d_5976_a2b6_2576762edcc8.py,solo,aa2948fd-175d-5976-a2b6-2576762edcc8,objects/sports,sports,changed,pictoicon
solo/seated_guinea_pig_profile_46db2b82_01c3_4e59_988e_459cdf0acd6e.py,solo,46db2b82-01c3-4e59-988e-459cdf0acd6e,objects,primitives-generate,changed,pictoicon
solo/seated_huddled_person_2739b613_55fd_4f47_af97_f5cf90cb523d.py,solo,2739b613-55fd-4f47-af97-f5cf90cb523d,objects/general,primitives-generate,changed,pictoicon
solo/seated_jet_ski_rider_959341bb_93a4_4207_a514_99f7bd37b9b4.py,solo,959341bb-93a4-4207-a514-99f7bd37b9b4,objects/recreation,recreation,changed,pictoicon
solo/seated_kangaroo_profile_6430919f_654f_425a_b43e_41534d7647dd.py,solo,6430919f-654f-425a-b43e-41534d7647dd,objects,primitives-generate,changed,pictoicon
solo/seated_kitten_e80dfc85_c6fd_437c_b23d_e459d16bc1d2.py,solo,e80dfc85-c6fd-437c-b23d-e459d16bc1d2,objects,primitives-generate,changed,pictoicon
solo/seated_lapdog_797d409f_7759_414b_ad4d_9d0962e69876.py,solo,797d409f-7759-414b-ad4d-9d0962e69876,objects,primitives-generate,changed,pictoicon
solo/seated_laptop_user_cef722b8_fa68_48b5_b19f_fa95f0fa4640.py,solo,cef722b8-fa68-48b5-b19f-fa95f0fa4640,objects/reference,primitives-generate,changed,pictoicon
solo/seated_laptop_worker_4b08589f_758f_4ceb_88c8_6fb2b68847fc.py,solo,4b08589f-758f-4ceb-88c8-6fb2b68847fc,objects/work,work,changed,pictoicon
solo/seated_long_eared_rabbit_eb69e986_be04_4fec_80c4_3ab9c58a6853.py,solo,eb69e986-be04-4fec-80c4-3ab9c58a6853,objects,primitives-generate,changed,pictoicon
solo/seated_marten_with_long_sweeping_tail_e04399dd_8c7b_4564_82c6_c7d46f62fb42.py,solo,e04399dd-8c7b-4564-82c6-c7d46f62fb42,objects,primitives-generate,changed,pictoicon
solo/seated_meditation_broad_cross_da87e4f0_75c3_43bf_bec0_675953355d74.py,solo,da87e4f0-75c3-43bf-bec0-675953355d74,objects/sports,sports,changed,pictoicon
solo/seated_meditation_curved_arms_ded0b984_4a7d_5b44_8214_e8c48cf563e0.py,solo,ded0b984-4a7d-5b44-8214-e8c48cf563e0,objects/sports,sports,changed,pictoicon
solo/seated_meditation_upright_056e95ba_9b54_434f_b98d_cc6da34d9db8.py,solo,056e95ba-9b54-434f-b98d-cc6da34d9db8,objects/sports,sports,changed,pictoicon
solo/seated_mermaid_with_raised_tail_346b37cf_28b6_4072_96cc_679789ce5ec7.py,solo,346b37cf-28b6-4072-96cc-679789ce5ec7,objects,primitives-generate,changed,pictoicon
solo/seated_orangutan_front_view_014fc7d1_8818_495c_9f61_d1612dae4e23.py,solo,014fc7d1-8818-495c-9f61-d1612dae4e23,objects,primitives-generate,changed,pictoicon
solo/seated_overhead_stretch_f67610a5_7a4d_4827_a29e_81df7c544fc5.py,solo,f67610a5-7a4d-4827-a29e-81df7c544fc5,objects/sports,sports,changed,pictoicon
solo/seated_person_29bfafb8_d4e4_426a_8a48_2a24f5d6af8d.py,solo,29bfafb8-d4e4-426a-8a48-2a24f5d6af8d,objects/wayfinding,wayfinding,changed,pictoicon
solo/seated_person_beside_front_facing_car_d870fd26_4ba9_4393_b85f_95ba5e7e4786.py,solo,d870fd26-4ba9-4393-b85f-95ba5e7e4786,objects,primitives-generate,changed,pictoicon
solo/seated_person_wearing_seatbelt_b812ce7a_15a2_4fcd_8c93_3c8668ca4201.py,solo,b812ce7a-15a2-4fcd-8c93-3c8668ca4201,objects/reference,primitives-generate,changed,pictoicon
solo/seated_person_with_cane_1ea697d7_e80d_4a42_b015_acd8cd95ff6c.py,solo,1ea697d7-e80d-4a42-b015-acd8cd95ff6c,objects/wayfinding,wayfinding,changed,pictoicon
solo/seated_person_writing_at_desk_c70f0528_e534_53ea_99dd_1c170698167d.py,solo,c70f0528-e534-53ea-99dd-1c170698167d,objects/work,work,changed,pictoicon
solo/seated_prayer_pose_a24a87c9_e913_450e_89fa_1364d53ddeea.py,solo,a24a87c9-e913-450e-89fa-1364d53ddeea,objects/sports,sports,changed,pictoicon
solo/seated_pregnant_person_b434cf9b_f41d_4638_b3cb_9a9525e6c187.py,solo,b434cf9b-f41d-4638-b3cb-9a9525e6c187,objects/wayfinding,wayfinding,changed,pictoicon
solo/seated_rabbit_f2173899_be04_4ca5_a7b6_ecd18480de03.py,solo,f2173899-be04-4ca5-a7b6-ecd18480de03,objects,primitives-generate,changed,pictoicon
solo/seated_sauna_bather_69ae7a1c_75de_43c9_b54f_3baeb9173095.py,solo,69ae7a1c-75de-43c9-b54f-3baeb9173095,objects/wellness,spas,changed,pictoicon
solo/seated_serval_in_profile_22366d36_5eea_4d6c_b5d6_62f3fe2703a8.py,solo,22366d36-5eea-4d6c-b5d6-62f3fe2703a8,objects,primitives-generate,changed,pictoicon
solo/seated_shoulder_massage_746d13b1_a442_5468_9399_69ec6e6fabf0.py,solo,746d13b1-a442-5468-9399-69ec6e6fabf0,objects/health,health,changed,pictoicon
solo/seated_teddy_bear_d06262b9_37c7_4bc4_9fe3_489ad5036090.py,solo,d06262b9-37c7-4bc4-9fe3-489ad5036090,objects,primitives-generate,changed,pictoicon
solo/secure_lock_with_checkmark_solo_ed0c948e_0d83_4215_8410_7cd5b4fdaf4d.py,solo,ed0c948e-0d83-4215-8410-7cd5b4fdaf4d,objects/interface-essential,primitives-generate,changed,pictoicon
solo/security_alert_shield_solo_be432944_0f73_4a99_ad37_92d4a47c556f.py,solo,be432944-0f73-4a99-ad37-92d4a47c556f,objects/interface-essential,state,changed,pictoicon
solo/security_and_protection_shield_9491322a_223f_496e_916f_b3da8b58a61d.py,solo,9491322a-223f-496e-916f-b3da8b58a61d,security/protection,primitives-generate,changed,pictoicon
solo/security_camera_watching_a_scooter_109ac4f6_204a_4d3b_8da5_f02fdf8bb3cc.py,solo,109ac4f6-204a-4d3b-8da5-f02fdf8bb3cc,objects,primitives-generate,changed,pictoicon
solo/security_key_with_notched_shaft_4ea86669_dd94_4c67_81eb_5997c3e0caf5.py,solo,4ea86669-dd94-4c67-81eb-5997c3e0caf5,objects,primitives-generate,changed,pictoicon
solo/security_officer_9d5bbeb5_7f3d_5bae_916b_14f4a6619579.py,solo,9d5bbeb5-7f3d-5bae-916b-14f4a6619579,objects/travel,travel,changed,pictoicon
solo/security_officer_holding_passport_01454827_9baf_4788_a0fd_482b8da6c50f.py,solo,01454827-9baf-4788-a0fd-482b8da6c50f,objects/travel,travel,changed,pictoicon
solo/security_officer_with_bag_0cf3451d_bb7d_4df0_ac79_82ed86479f64.py,solo,0cf3451d-bb7d-4df0-ac79-82ed86479f64,objects/travel,travel,changed,pictoicon
solo/security_officer_with_desk_camera_3f73dc36_ab5d_46b4_8ca9_3472317dadec.py,solo,3f73dc36-ab5d-46b4-8ca9-3472317dadec,objects/travel,travel,changed,pictoicon
solo/security_protection_shield_solo_948619df_4023_4222_a169_4dace0131ae9.py,solo,948619df-4023-4222-a169-4dace0131ae9,objects/interface-essential,primitives-generate,changed,pictoicon
solo/security_scanner_wand_58f838b1_c66c_4ee9_8046_26e151660ee4.py,solo,58f838b1-c66c-4ee9-8046-26e151660ee4,objects/protection,protection,changed,pictoicon
solo/sedan_silhouette_1fdb13eb_bc4d_44a6_bca4_d87dd2adb768.py,solo,1fdb13eb-bc4d-44a6-bca4-d87dd2adb768,objects/transportation,transportation,changed,pictoicon
solo/seder_plate_matzah_5b4fe5f3_6380_4a59_98dc_f653a3972764.py,solo,5b4fe5f3-6380-4a59-98dc-f653a3972764,objects/reference,primitives-generate,changed,pictoicon
solo/seed_spreader_with_two_wheels_47fb874d_74a6_4cd9_9941_61fa6301ee2a.py,solo,47fb874d-74a6-4cd9-9941-61fa6301ee2a,objects/agriculture,farming,changed,pictoicon
solo/seedling_in_laboratory_flask_043bbb0a_ec23_47f4_bd3b_7394bf708232.py,solo,043bbb0a-ec23-47f4-bd3b-7394bf708232,objects/science,science,changed,pictoicon
solo/seedling_in_tapered_pot_5fbbc9f0_cf19_596c_8ab8_9d381847b34f.py,solo,5fbbc9f0-cf19-596c-8ab8-9d381847b34f,nature/batch-02,nature,changed,pictoicon
solo/seedling_wavy_soil_cb521147_8fd9_4f84_aba9_c47244085768.py,solo,cb521147-8fd9-4f84-aba9-c47244085768,objects/agriculture,farming,changed,pictoicon
solo/seedling_with_two_leaves_e171dbe1_be86_576e_b8e3_f9216e53ae72.py,solo,e171dbe1-be86-576e-b8e3-f9216e53ae72,nature/batch-02,nature,changed,pictoicon
solo/seeker_eebf9355_e5dd_4833_b849_ec1865cc85fe.py,solo,eebf9355-e5dd-4833-b849-ec1865cc85fe,objects/general,primitives-generate,changed,pictoicon
solo/seepage_beneath_wavy_layer_2b014f10_c5df_40d6_be50_6891aa099557.py,solo,2b014f10-c5df-40d6-be50-6891aa099557,objects,primitives-generate,changed,pictoicon
solo/segmented_bamboo_and_leaf_7f8dc5a8_a22a_4bee_b859_223f27a9afae.py,solo,7f8dc5a8-a22a-4bee-b859-223f27a9afae,objects,primitives-generate,changed,pictoicon
solo/segmented_caterpillar_with_raised_head_aef18a77_2470_45cf_abf5_2253679f1d58.py,solo,aef18a77-2470-45cf-abf5-2253679f1d58,objects,primitives-generate,changed,pictoicon
solo/segmented_circular_selection_target_be04d008_4720_4eb5_9413_1d44bdb381c9.py,solo,be04d008-4720-4eb5-9413-1d44bdb381c9,objects/interface-essential,interface-essential,changed,pictoicon
solo/segmented_citrus_slice_967954c6_ca8a_43f0_b11f_6d6a5965b4c8.py,solo,967954c6-ca8a-43f0-b11f-6d6a5965b4c8,objects,primitives-generate,changed,pictoicon
solo/segmented_crescent_croissant_ae9a3d91_41ba_425b_bb30_2096c8d8d30c.py,solo,ae9a3d91-41ba-425b-bb30-2096c8d8d30c,objects,primitives-generate,changed,pictoicon
solo/segmented_hand_grenade_4defab66_f891_589d_9113_250444b98543.py,solo,4defab66-f891-589d-9113-250444b98543,objects/war,war,changed,pictoicon
solo/segmented_hand_grenade_with_ring_d7a56ae2_766c_4e0e_9092_08ce21ae1d13.py,solo,d7a56ae2-766c-4e0e-9092-08ce21ae1d13,objects,primitives-generate,changed,pictoicon
solo/segmented_isometric_cluster_mark_65b1bbd8_259d_49c2_8d59_3e96b1f67bed.py,solo,65b1bbd8-259d-49c2-8d59-3e96b1f67bed,objects,primitives-generate,changed,pictoicon
solo/segmented_larva_curving_upward_68ca282c_1871_444e_a545_328fd1662da7.py,solo,68ca282c-1871-444e-a545-328fd1662da7,objects,primitives-generate,changed,pictoicon
solo/segmented_open_parachute_c1e40b60_693e_4ff7_9900_031831cda47e.py,solo,c1e40b60-693e-4ff7-9900-031831cda47e,objects,primitives-generate,changed,pictoicon
solo/segmented_parachute_with_taped_parcel_802462aa_ab0f_413c_83bd_9b6c7ec9a023.py,solo,802462aa-ab0f-413c-83bd-9b6c7ec9a023,objects/delivery,delivery,changed,pictoicon
solo/segmented_wireless_fan_26da1028_851a_4a4d_abd8_95474fe8fe8a.py,solo,26da1028-851a-4a4d-abd8-95474fe8fe8a,objects,primitives-generate,changed,pictoicon
solo/seismic_alert_29df402c_ff75_47a0_9b65_194e2d64a53d.py,solo,29df402c-ff75-47a0-9b65-194e2d64a53d,objects/weather,weather,changed,pictoicon
solo/seismic_waveform_0e1d6043_e5db_4554_ada5_3325084ec69e.py,solo,0e1d6043-e5db-4554-ada5-3325084ec69e,objects/weather,weather,changed,pictoicon
solo/selected_center_column_88bf65db_8910_49ba_9a43_2b8400964b4a.py,solo,88bf65db-8910-49ba-9a43-2b8400964b4a,objects/interface-essential,interface-essential,changed,pictoicon
solo/selected_layer_stack_1f12d063_a22b_41cb_b794_1c2e34cc8aa5.py,solo,1f12d063-a22b-41cb-b794-1c2e34cc8aa5,objects/design,design,changed,pictoicon
solo/selection_cursor_beside_curved_path_34495936_986d_5ad6_b06d_801712a5af57.py,solo,34495936-986d-5ad6-b06d-801712a5af57,objects/design,design,changed,pictoicon
solo/selection_field_with_check_37b8513e_3457_5655_923a_d4831e8257af.py,solo,37b8513e-3457-5655-923a-d4831e8257af,objects/interface,websites,changed,pictoicon
solo/selection_handles_solo_b3e89b9b_9e2a_4dfb_a61c_7a848b37675a.py,solo,b3e89b9b-9e2a-4dfb-a61c-7a848b37675a,objects,container,changed,pictoicon
solo/selection_list_with_checkmark_61d959f7_97b7_46a5_94a0_ea37d640fb9c.py,solo,61d959f7-97b7-46a5-94a0-ea37d640fb9c,objects/container-components,primitives-generate,changed,pictoicon
solo/selection_square_handles_46c04fa9_89bb_45fb_bcaa_de2976c20dd6.py,solo,46c04fa9-89bb-45fb-bcaa-de2976c20dd6,objects/symbols,symbol,changed,pictoicon
solo/self_driving_car_7a8b5b6b_d72f_42df_9379_3389fd1e33fd.py,solo,7a8b5b6b-d72f-42df-9379-3389fd1e33fd,objects/general,primitives-generate,changed,pictoicon
solo/self_payment_computer_dollar_2c2ce02e_d93f_4086_969c_7135c5b08d1b.py,solo,2c2ce02e-d93f-4086-969c-7135c5b08d1b,objects/general,primitives-generate,changed,pictoicon
solo/self_payment_computer_euro_9204a741_e696_415f_a720_706376b448e6.py,solo,9204a741-e696-415f-a720-706376b448e6,objects/general,primitives-generate,changed,pictoicon
solo/self_payment_computer_pound_1e1fac7c_54c5_4468_baea_d2c722f0520d.py,solo,1e1fac7c-54c5-4468-baea-d2c722f0520d,objects/general,primitives-generate,changed,pictoicon
solo/self_payment_computer_yuan_ef620678_4c23_46d4_9ceb_5391dfdcc096.py,solo,ef620678-4c23-46d4-9ceb-5391dfdcc096,objects/general,primitives-generate,changed,pictoicon
solo/semi_truck_tractor_bce2f4f1_8b21_461f_9340_829ac98fc9f3.py,solo,bce2f4f1-8b21-461f-9340-829ac98fc9f3,objects,primitives-generate,changed,pictoicon
solo/semicircle_beneath_a_tangent_bar_3b30ee3e_d976_471c_8fd9_fef5b33797e9.py,solo,3b30ee3e-d976-471c-8fd9-fef5b33797e9,objects,primitives-generate,changed,pictoicon
solo/semicolon_c35549e9_c903_4de1_a698_9168b3d0ed04.py,solo,c35549e9-c903-4de1-a698-9168b3d0ed04,objects/general,primitives-generate,changed,pictoicon
solo/send_back_604a5046_da14_4a38_bc4b_6674a784c0f4.py,solo,604a5046-da14-4a38-bc4b-6674a784c0f4,objects/general,primitives-generate,changed,pictoicon
solo/send_backward_8127f15e_c3e9_438a_b81b_82eb78736eac.py,solo,8127f15e-c3e9-438a-b81b-82eb78736eac,objects/general,primitives-generate,changed,pictoicon
solo/sending_email_envelope_batch_008_14_1df9c9c3_3c47_4026_aec5_9d27c9c9cf20.py,solo,1df9c9c3-3c47-4026-aec5-9d27c9c9cf20,objects/batch-008,emails,changed,pictoicon
solo/sending_mail_envelope_batch_008_15_b16d6d74_2c11_46d0_b165_8f50e0a4a4c2.py,solo,b16d6d74-2c11-46d0-b165-8f50e0a4a4c2,objects/batch-008,emails,changed,pictoicon
solo/sending_mail_envelope_solo_b16d6d74_2c11_46d0_b165_8f50e0a4a4c2.py,solo,b16d6d74-2c11-46d0-b165-8f50e0a4a4c2,objects/interface-essential,emails,changed,pictoicon
solo/sense_of_stability_0257fd69_7a18_40fc_a7d2_903d1b421449.py,solo,0257fd69-7a18-40fc-a7d2-903d1b421449,objects/general,primitives-generate,changed,pictoicon
solo/seo_search_eye_4bd2f046_d00e_4c3d_99dd_153eae347474.py,solo,4bd2f046-d00e-4c3d-99dd-153eae347474,objects/general,primitives-generate,changed,pictoicon
solo/serif_text_character_17a80e1d_0c3e_4bda_810b_9bcc8c3fc841.py,solo,17a80e1d-0c3e-4bda-810b-9bcc8c3fc841,objects/general,interface-essential,changed,pictoicon
solo/serpentine_sea_dragon_55d269d5_9f58_51d3_8d9e_a7901bc07acf.py,solo,55d269d5-9f58-51d3-8d9e-a7901bc07acf,objects,video-games,changed,pictoicon
solo/service_system_9a4bbab3_550c_4407_82c3_7568b5d88688.py,solo,9a4bbab3-550c-4407-82c3-7568b5d88688,objects/general,state,changed,pictoicon
solo/set_top_box_batch_022_09_e889baba_3138_419e_8691_f495b00ef2a6.py,solo,e889baba-3138-419e-8691-f495b00ef2a6,objects,primitives-generate,changed,pictoicon
solo/settings_toggle_horizontal_96fa123b_1a28_4a25_87c0_68e7e675cef7.py,solo,96fa123b-1a28-4a25-87c0-68e7e675cef7,objects/general,interface-essential,changed,pictoicon
solo/seven_node_branching_network_2e26a4f4_095f_4d57_81a8_24d0a087aefc.py,solo,2e26a4f4-095f-4d57-81a8-24d0a087aefc,objects,primitives-generate,changed,pictoicon
solo/seven_pointed_cannabis_leaf_solo_b003_02_219ceabe_349a_4492_b9c9_eae240f9d5c9.py,solo,219ceabe-349a-4492-b9c9-eae240f9d5c9,objects,cannabis,changed,pictoicon
solo/sewing_thread_spool_a35fb421_b82c_467d_81ca_0e601d11be9a.py,solo,a35fb421-b82c-467d-81ca-0e601d11be9a,objects,primitives-generate,changed,pictoicon
solo/shaka_hand_sign_08ec72a7_e066_5d37_92bf_00b3b47c7b57.py,solo,08ec72a7-e066-5d37-92bf-00b3b47c7b57,objects/wayfinding,wayfinding,changed,pictoicon
solo/shaking_house_e8a92325_dd41_4476_a644_c39a3f2a9173.py,solo,e8a92325-dd41-4476-a644-c39a3f2a9173,objects/weather,weather,changed,pictoicon
solo/shallow_cereal_bowl_3cef2a0f_c31c_48a5_a764_03f1fb4a7468.py,solo,3cef2a0f-c31c-48a5-a764-03f1fb4a7468,food,primitives-generate,changed,pictoicon
solo/shanty_house_cluster_692b62a9_93a0_402d_97e9_80a82768c730.py,solo,692b62a9-93a0-402d-97e9-80a82768c730,places/landmarks,landmarks,changed,pictoicon
solo/shanty_village_row_e5d1bebc_56b3_4fda_9bbf_e7de604c4fb4.py,solo,e5d1bebc-56b3-4fda-9bbf-e7de604c4fb4,places/landmarks,landmarks,changed,pictoicon
solo/shape_conversion_diagram_c9e92bbd_3545_4f1c_bcd5_2c196e69394d.py,solo,c9e92bbd-3545-4f1c-bcd5-2c196e69394d,objects,primitives-generate,changed,pictoicon
solo/shaped_armor_breastplate_f8e53793_05b3_42da_a1ec_4dba6c2ce3f8.py,solo,f8e53793-05b3-42da-a1ec-4dba6c2ce3f8,objects/clothing,primitives-generate,changed,pictoicon
solo/shapes_on_3d_platform_5d79cc8a_4808_4bd3_b4ad_2b3d5cc4d5c4.py,solo,5d79cc8a-4808-4bd3-b4ad-2b3d5cc4d5c4,objects/technology,technology,changed,pictoicon
solo/share_holder_notification_2_57218de4_325d_49db_9661_2dd851d08161.py,solo,57218de4-325d-49db-9661-2dd851d08161,objects,primitives-generate,changed,pictoicon
solo/shared_computer_workstations_1079e644_2347_4a3c_a0ea_30da82079073.py,solo,1079e644-2347-4a3c-a0ea-30da82079073,objects/office,office,changed,pictoicon
solo/shark_95204d95_a8bd_5a8e_93cd_7c39a5c25ffe.py,solo,95204d95-a8bd-5a8e-93cd-7c39a5c25ffe,animals/marine,animals,changed,pictoicon
solo/shark_ba3b7416_8143_5dcf_8dad_7b14c1ad66f2.py,solo,ba3b7416-8143-5dcf-8dad-7b14c1ad66f2,animals/marine,animals,changed,pictoicon
solo/shark_fin_32524ca1_aaf5_42f1_a415_bf402a062588.py,solo,32524ca1-aaf5-42f1-a415-bf402a062588,objects/symbols,symbol,changed,pictoicon
solo/shark_fin_f00e048f_3ea9_5641_8ae4_54c29a3a97e8.py,solo,f00e048f-3ea9-5641-8ae4-54c29a3a97e8,animals/marine,animals,changed,pictoicon
solo/shark_hammer_fish_81d0c757_f2c2_5412_a942_65c0af7e738d.py,solo,81d0c757-f2c2-5412-a942-65c0af7e738d,animals/marine,animals,changed,pictoicon
solo/shark_head_9623465e_0b09_52b2_a673_4a555e6456b1.py,solo,9623465e-0b09-52b2-a673-4a555e6456b1,nature/animals,animals,changed,pictoicon
solo/shark_swordfish_fish_d69b22f5_097c_45b3_8e3b_134d50bc2fdc.py,solo,d69b22f5-097c-45b3-8e3b-134d50bc2fdc,animals/marine,animals,changed,pictoicon
solo/shazam_logo_e0e3abfb_c9c6_434b_a9d6_ce948b336ced.py,solo,e0e3abfb-c9c6-434b-a9d6-ce948b336ced,brands/logos,logos,changed,pictoicon
solo/sheep_body_ea7bc336_5e90_4137_8f7c_a8a19de4d28f.py,solo,ea7bc336-5e90-4137-8f7c-a8a19de4d28f,animals/farm,animals,changed,pictoicon
solo/sheep_head_62ffc005_105c_5ac9_aefb_e949fc1fa313.py,solo,62ffc005-105c-5ac9-aefb-e949fc1fa313,animals/farm,animals,changed,pictoicon
solo/sheep_jumping_fence_a56ae08a_d50a_56ef_a0b7_9f3c918fa436.py,solo,a56ae08a-d50a-56ef-a0b7-9f3c918fa436,nature/animals,animals,changed,pictoicon
solo/shelf_tv_7f6f338a_a475_50ca_873b_1c05622bcc6f.py,solo,7f6f338a-a475-50ca-873b-1c05622bcc6f,objects/general,furnitures,changed,pictoicon
solo/shelf_tv_fbc92d89_8107_55c0_bb86_46259baa871b.py,solo,fbc92d89-8107-55c0-bb86-46259baa871b,objects/general,furnitures,changed,pictoicon
solo/shell_05e30020_6fa9_5a1b_bf6d_2af10d819bed.py,solo,05e30020-6fa9-5a1b-bf6d-2af10d819bed,animals/marine,animals,changed,pictoicon
solo/shell_sea_grass_b6b89579_fc5e_4e62_9315_3b593b0c12db.py,solo,b6b89579-fc5e-4e62-9315-3b593b0c12db,animals/marine,animals,changed,pictoicon
solo/shellfish_lobster_9a13b720_4d4a_4f90_a952_2dc87f3480fe.py,solo,9a13b720-4d4a-4f90-a952-2dc87f3480fe,animals/marine,animals,changed,pictoicon
solo/sheriff_star_badge_eac1fcf9_1f37_433c_b879_34eecf599a76.py,solo,eac1fcf9-1f37-433c-b879-34eecf599a76,objects/protection,protection,changed,pictoicon
solo/shield_0fa98a0f_6de4_4ade_b905_178ec453bc23.py,solo,0fa98a0f-6de4-4ade-b905-178ec453bc23,objects/protection,protection,changed,pictoicon
solo/shield_145e466e_145e466e_63e6_4d0e_b04e_27f1805aaa6d.py,solo,145e466e-63e6-4d0e-b04e-27f1805aaa6d,objects/protection,protection,changed,pictoicon
