file,old_category,new_category,categories
icon_set/metadata/solo/nintendo-network-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/nintendo-switch-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/nintendo-switch.json,video-games,video-games,primitives video-games
icon_set/metadata/solo/no-signal-marks.json,objects/mobile,mobile,mobile primitives
icon_set/metadata/solo/no-stain-content.json,objects/interface-essential,symbol,symbol
icon_set/metadata/solo/no-text-warp.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/node-hexagon-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/nodes-branching-three.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/nodes-connected-angle.json,symbols/standalone,symbol,symbol
icon_set/metadata/solo/nomad-list-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/none.json,symbol,symbol,symbol
icon_set/metadata/solo/noodle-takeout-box-chopsticks.json,objects/food,food,primitives food
icon_set/metadata/solo/noose-with-spiral-binding.json,objects/crime,crime,crime primitives
icon_set/metadata/solo/noose-with-wrapped-collar.json,objects/crime,crime,crime primitives
icon_set/metadata/solo/north-direction-marker.json,objects/navigation,navigation,navigation primitives
icon_set/metadata/solo/north-east.json,weather,weather,weather primitives
icon_set/metadata/solo/north.json,weather,weather,weather primitives
icon_set/metadata/solo/nose-profile-98d13fff.json,health,health,health primitives
icon_set/metadata/solo/not-equal-interface-essential.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/not-equal.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/notched-memory-card.json,objects/mobile,mobile,mobile primitives
icon_set/metadata/solo/notched-microcontroller-board-with-edge-connector.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/notched-smartphone-with-home-button.json,objects/device,phones,phones primitives
icon_set/metadata/solo/notched-waving-flag-on-pole.json,objects/social,social,social primitives
icon_set/metadata/solo/note.json,symbol,symbol,symbol state
icon_set/metadata/solo/notebook-and-pencil.json,objects/stationery,content,primitives content
icon_set/metadata/solo/notes-flip.json,content,content,primitives content
icon_set/metadata/solo/notification-bell-reference-072a73b7-1a6e-4972-9c99-c1bf69a5e759.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/notification-bell-reference-12d4871f-765e-4058-90fe-dc17c73e0f93.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/notification-bell-reference-85384c6e-0df4-408f-bf41-58882794cc0a.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/notification-bell-solo-batch-025-11.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/notification-bell-solo-batch-025-12.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/notification-bell.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/notion-cube-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/notion-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/npm-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/npn-bipolar-junction-transistor-symbol-batch-008-01.json,objects/batch-008,electronics,electronics primitives
icon_set/metadata/solo/nuke-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/number.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/nurse-cap-cc5b9837.json,health,health,health primitives
icon_set/metadata/solo/nurse-in-scrubs-and-cap.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/nurse-wearing-cross-cap.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/nurse-with-medical-cap-b1fd5503.json,health,health,health primitives
icon_set/metadata/solo/nurse-without-cap-cloth-1-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/nursery-crib-vertical-rails.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/oat.json,food,food,primitives food
icon_set/metadata/solo/obelisk-monument.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/obelisk-on-plinth.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/obelisk-with-cloud.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/obstruction.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/occupant-deployed-airbag.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/occupant-side-airbag.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/ocean-swimmer.json,people/sports,sports,sports
icon_set/metadata/solo/octagon-up-arrow-content.json,objects/interface-essential,symbol,symbol
icon_set/metadata/solo/octopus.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/oculus-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/odnoklassniki-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/office-building-with-raised-roof.json,objects/office,office,office primitives
icon_set/metadata/solo/office-folder-sealed.json,office,office,office primitives
icon_set/metadata/solo/office-swivel-chair-three-spoke-base.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/office-tower-with-low-annex.json,objects/office,office,office primitives
icon_set/metadata/solo/office-worker-behind-desk.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/office-worker-with-long-tie.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/oil-change.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/oil.json,_uncategorized,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/ok-hand-gesture.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/okra-vegetable-pod.json,objects/food,food,primitives food
icon_set/metadata/solo/oldman-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/olive-laurel-wreath.json,objects/culture,culture,culture primitives
icon_set/metadata/solo/om-symbol-content.json,objects/interface-essential,state,state
icon_set/metadata/solo/omisego-three-circle-mark.json,objects/finance,finance,primitives finance
icon_set/metadata/solo/one-chilli.json,symbol,symbol,symbol state
icon_set/metadata/solo/one-eye-smile.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/one-line.json,symbol,symbol,symbol
icon_set/metadata/solo/one-time-password-authentication-timer-key.json,apps,apps,apps primitives
icon_set/metadata/solo/one-world-trade-center.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/onigiri-japanese-riceball.json,food,food,primitives food
icon_set/metadata/solo/onion-bulb-vertical-layers.json,food,food,primitives food
icon_set/metadata/solo/onion-layered-flame.json,objects/fire,fire,fire primitives
icon_set/metadata/solo/online-marketplace-storefront-batch-007-02.json,objects/batch-007,ecommerce,primitives ecommerce
icon_set/metadata/solo/oops.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/open-access-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/open-bank-safe-deposit-box-batch-009-08.json,objects/batch-009,finance,primitives finance
icon_set/metadata/solo/open-book-with-curved-lines.json,objects/stationery,content,primitives content
icon_set/metadata/solo/open-book-with-ribbon.json,objects/stationery,content,primitives content
icon_set/metadata/solo/open-book-with-turning-page.json,objects/stationery,content,primitives content
icon_set/metadata/solo/open-book-with-two-lines.json,objects/stationery,content,content other primitives-generate
icon_set/metadata/solo/open-bookcase.json,objects/office,office,office primitives
icon_set/metadata/solo/open-braille-book-batch-025-15.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/open-cardboard-box-with-two-outward-flaps.json,objects/recreation,emails,emails primitives
icon_set/metadata/solo/open-catalog-with-dollar-sign-solo-b002-10.json,objects,business,primitives business
icon_set/metadata/solo/open-checkerboard-outline-grid.json,objects/design,design,design primitives
icon_set/metadata/solo/open-container-initiative-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/open-crosshair-with-center-ring.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-cuff-bangle.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/open-door-with-keypad-panel.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/open-drawer.json,objects/emails,emails,emails primitives
icon_set/metadata/solo/open-end-maintenance-wrench.json,objects/tool,tools,tools
icon_set/metadata/solo/open-end-wrench.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-eye-outline-batch-012-12.json,objects/batch-subjects,health,health primitives
icon_set/metadata/solo/open-eye-outline-batch-012-13.json,objects/batch-subjects,health,health primitives
icon_set/metadata/solo/open-eyes.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-fitness-wristband-with-four-indicator-dots.json,objects/devices,devices,primitives devices
icon_set/metadata/solo/open-flame-with-three-rounded-smoke-puffs.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/open-folding-fan.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/open-grid-beside-graduated-l-square.json,objects/design,design,design primitives
icon_set/metadata/solo/open-hand-above-two-ribbed-trash-bin.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/open-hand-palm-solo.json,objects/interface-essential,primitives-generate,container state other primitives-generate
icon_set/metadata/solo/open-hand-with-rounded-bracelet.json,objects/romance,romance,primitives romance
icon_set/metadata/solo/open-infinity-arrow.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-infinity-loop-batch-013.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-infinity-loop-batch-015-02.json,objects/batch-subjects,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-infinity-loop.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-jaw-trap.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/open-laptop.json,objects/device,computers,computers primitives
icon_set/metadata/solo/open-locket-with-portrait.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/open-medicine-capsule-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/open-mouth-crocodile.json,animals/reptiles,animals,animals primitives
icon_set/metadata/solo/open-mouth-in-side-section-83188d0d.json,health,health,health primitives
icon_set/metadata/solo/open-padlock-with-keyhole.json,apps,apps,apps primitives
icon_set/metadata/solo/open-padlock-with-pointed-keyhole-batch-016-02.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-padlock-with-pointed-keyhole-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-padlock-with-pointed-keyhole.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-padlock-with-round-keyhole-batch-016-03.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-padlock-with-round-keyhole-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-padlock-with-round-keyhole.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-palm-hand-14e0f209-1f73-4be1-9637-df2de37b666b.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/open-palm-hand-bc1a4fc0-cd35-423d-909c-bad3ddffd5c9.json,holidays,holidays,holidays other primitives-generate
icon_set/metadata/solo/open-palm-hand-ce1ed58e-e672-4d3c-afbe-79946ffec09f.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/open-palm-hand-gesture-solo-b002-11.json,objects,business,business other primitives-generate
icon_set/metadata/solo/open-palm.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/open-pea-pod.json,objects/food,food,primitives food
icon_set/metadata/solo/open-pliers.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/open-quote.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/open-reading-book.json,objects/stationery,content,primitives content
icon_set/metadata/solo/open-round-makeup-compact.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/open-safety-pin-with-round-coil.json,clothes,clothes,primitives clothes
icon_set/metadata/solo/open-sardine-tin.json,objects/food,food,primitives food
icon_set/metadata/solo/open-scissors-reference-9b0bdfa2-batch-071.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/open-scissors.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/open-spiral-with-curved-center.json,objects/design,design,design primitives
icon_set/metadata/solo/open-storage-drawer-batch-007-07.json,emails,emails,emails primitives
icon_set/metadata/solo/open-storage-drawer-batch-008-10.json,objects/batch-008,emails,emails primitives
icon_set/metadata/solo/open-storage-trunk-batch-071.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/open-straight-razor-with-curved-handle.json,objects/tools,crime,crime primitives
icon_set/metadata/solo/open-straight-razor.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/open-toolbox-with-tools.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/open-top-sports-car.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/open-topped-burrito-wrap.json,objects/food,food,primitives food
icon_set/metadata/solo/open-treasure-chest-reference-26320a3f-batch-071.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/open-treasure-chest.json,symbols/finance,money,primitives money
icon_set/metadata/solo/open-tweezers-on-diagonal.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/open-umbrella-with-ribs.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/open-umbrella-with-scalloped-canopy.json,objects/accessories,accessories,accessories state
icon_set/metadata/solo/openai-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/openbadges-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/opened-spiky-durian.json,objects/food,food,primitives food
icon_set/metadata/solo/openlayers-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/openstack-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/opera-house-shells-on-water.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/opera-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/opposed-vertical-arrows-around-horizontal-capsule.json,objects/devices,design,design primitives
icon_set/metadata/solo/opposing-bent-resize-arrows.json,objects/design,design,design primitives
icon_set/metadata/solo/opposing-bent-transfer-arrows-batch-017-01.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-bent-transfer-arrows-solo-b015-r02.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-bent-transfer-arrows-solo-b015.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-bent-transfer-arrows.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-navigation-chevrons-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-navigation-chevrons.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-scroll-triangles-batch-015-11.json,objects/batch-subjects,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-scroll-triangles-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-scroll-triangles.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-vertical-triangles-batch-017-05.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-vertical-triangles-solo-b015-r02.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-vertical-triangles-solo-b015.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposing-vertical-triangles.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/opposite-arrows-1.json,symbol,symbol,symbol
icon_set/metadata/solo/opposite-arrows.json,symbol,symbol,symbol
icon_set/metadata/solo/or-religion.json,religion,religion,primitives religion
icon_set/metadata/solo/oracle-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/orange-leaf-slice.json,objects/food,food,primitives food
icon_set/metadata/solo/orbital-atomic-model.json,objects/science,science,science primitives
icon_set/metadata/solo/orca-head.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/orchid-in-shallow-planter.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/organic-tree-ecology.json,ecology,ecology,primitives ecology
icon_set/metadata/solo/organic-tree.json,ecology,ecology,primitives ecology
icon_set/metadata/solo/organization-chart-three-nodes.json,objects/programming,programing,programing primitives
icon_set/metadata/solo/organization-chart-with-three-children.json,business,business,primitives business
icon_set/metadata/solo/organizational-hierarchy-cube.json,objects/organization,business,business
icon_set/metadata/solo/origami-crane.json,objects/hobbies,hobbies,primitives hobbies
icon_set/metadata/solo/origin-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/orkut-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/ornate-antique-table-curved-legs.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/os-wordmark.json,logos,logos,logos primitives
icon_set/metadata/solo/oscar-statuette-rounded-base.json,objects/award,rewards,rewards primitives
icon_set/metadata/solo/oscar-statuette.json,objects/award,rewards,rewards primitives
icon_set/metadata/solo/osmc-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/ostrich.json,animals/birds,animals,animals primitives
icon_set/metadata/solo/otoscope-f70c2406.json,health,health,health primitives
icon_set/metadata/solo/otter-with-paws.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/ouroboros.json,_uncategorized,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/outdoors-barn-bench.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/outdoors-camp-fire.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/outdoors-machete.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/outlined-check-mark-batch-017-02.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-check-mark-solo-b015-r02.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-check-mark-solo-b015.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-check-mark.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-lambda.json,objects/science,science,science primitives
icon_set/metadata/solo/outlined-minus-bar-batch-016-01.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-minus-bar-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-minus-bar.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/outlined-triangle-overlapping-circle.json,objects/design,design,design primitives
icon_set/metadata/solo/outstretched-stick-figure-42d1fe66.json,health,health,health state
icon_set/metadata/solo/outward-arrows-from-divider-batch-015-06.json,objects/batch-subjects,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-divider-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-divider.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-horizontal-divider-batch-017-03.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-horizontal-divider-solo-b015-r02.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-horizontal-divider-solo-b015.json,objects/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/outward-arrows-from-horizontal-divider.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/oval-1.json,symbol,symbol,symbol
icon_set/metadata/solo/oval-balloon-straight-string.json,objects/celebrations,events,primitives events
icon_set/metadata/solo/oval-bento-and-chopsticks.json,objects/food,food,primitives food
icon_set/metadata/solo/oval-check.json,state,state,state
icon_set/metadata/solo/oval-design.json,design,design,design primitives
icon_set/metadata/solo/oval-jewel-earring.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/oval-light-bulb.json,objects/work,work,work other primitives-generate
icon_set/metadata/solo/oval-potato-sparse-eyes.json,food,food,primitives food
icon_set/metadata/solo/oval-shape.json,design,design,design primitives
icon_set/metadata/solo/oval-stadium-with-three-flags.json,building,building,building primitives
icon_set/metadata/solo/oval-stadium-with-two-flags.json,building,building,building primitives
icon_set/metadata/solo/oval-twist-wrapped-candy.json,objects/celebrations,events,primitives events
icon_set/metadata/solo/oval.json,design,design,design primitives
icon_set/metadata/solo/over-ear-headphones.json,objects/music,music,primitives music
icon_set/metadata/solo/overcast-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/overhead-barbell-lifter.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/overhead-shower-spray.json,hotels,hotels,hotels primitives
icon_set/metadata/solo/overheated-head.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/overlapping-chain-rings-batch-015-01.json,objects/batch-subjects,interface-essential,interface-essential state
icon_set/metadata/solo/overlapping-chain-rings.json,objects/interface-essential,interface-essential,interface-essential state
icon_set/metadata/solo/overlapping-clapping-hands.json,objects/award,rewards,rewards primitives
icon_set/metadata/solo/overlapping-clouds.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/overlapping-documents-with-facing-arrows-batch-006-05.json,objects/batch-006,design,design primitives
icon_set/metadata/solo/overlapping-filter-circles.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/overlapping-person-silhouettes-3dac2b99.json,health,health,health primitives
icon_set/metadata/solo/overlapping-pompom-party-hats.json,objects/celebrations,events,primitives events
icon_set/metadata/solo/overlapping-square-exclusion-outline.json,objects/design,design,design primitives
icon_set/metadata/solo/overlapping-squares-with-diagonal-hatching.json,objects/design,design,design primitives
icon_set/metadata/solo/overpass-bridge.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/owl-head.json,animals/birds,animals,animals primitives
icon_set/metadata/solo/owl-wearing-mortarboard.json,education/school,school-learning,school-learning primitives
icon_set/metadata/solo/oxygen-cylinder-with-t-valve.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/oxygen-mask-71d7520b.json,health,health,health primitives
icon_set/metadata/solo/oxygen-mask-and-cylinder-27354480.json,health,health,health primitives
icon_set/metadata/solo/oxygen-mask-in-profile-271fffbf.json,health,health,health primitives
icon_set/metadata/solo/oxygen.json,health,health,health primitives
icon_set/metadata/solo/oyster-shell-with-pearl.json,objects/products,products,primitives products
icon_set/metadata/solo/package-exchange-arrows.json,objects/programming,programing,programing primitives
icon_set/metadata/solo/package.json,shipping,shipping,shipping other primitives-generate
icon_set/metadata/solo/pacman.json,video-games,video-games,primitives video-games
icon_set/metadata/solo/padded-armchair-flared-arms.json,furnitures,furnitures,furnitures other primitives-generate
icon_set/metadata/solo/paddle-board.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/paddles-pair.json,symbols/standalone,symbol,symbol
icon_set/metadata/solo/padlock-root-with-three-connected-nodes.json,diagrams,diagrams,diagrams primitives
icon_set/metadata/solo/padlock-with-pointed-keyhole-batch-016-05.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/padlock-with-pointed-keyhole-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/padlock-with-pointed-keyhole.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/padlock-with-rounded-keyhole-batch-016-06.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/padlock-with-rounded-keyhole-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/padlock-with-rounded-keyhole.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/page-down-arrow-batch-016-04.json,objects,interface-essential,interface-essential primitives
icon_set/metadata/solo/page-down-arrow-solo-b014.json,interface/controls,interface-essential,interface-essential primitives
icon_set/metadata/solo/page-down-arrow.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/page-mail.json,symbol,symbol,symbol state
icon_set/metadata/solo/page-up-arrow.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/pagekit-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/paginate-filter-mail.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/pained-grimacing-face.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/paint-applicator-with-wavy-stroke.json,objects/design,design,design primitives
icon_set/metadata/solo/paint-bucket-spill.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/paint-can-drip.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/paint-roller-against-wall.json,construction,construction,construction primitives
icon_set/metadata/solo/paint-roller-with-offset-wire-handle.json,objects/design,design,design primitives
icon_set/metadata/solo/paintbrush-symbol.json,symbol,symbol,symbol state
icon_set/metadata/solo/paintbrush-with-separate-ferrule-batch-019-05.json,objects,primitives-generate,other primitives-generate
icon_set/metadata/solo/paintbrush-with-separate-ferrule-solo-b017.json,objects/everyday,primitives-generate,other primitives-generate
icon_set/metadata/solo/paintbrush.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/painted-wall-mural-panel.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/pair-of-admission-tickets.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/pair-of-hanging-baubles.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/pair-of-kidneys-0192e137.json,health,health,health primitives
icon_set/metadata/solo/pair-of-kidneys-9a8233aa.json,health,health,health primitives
icon_set/metadata/solo/pair-of-maracas.json,objects/music,music,primitives music
icon_set/metadata/solo/pair-of-rubber-boots-batch-051.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/pair-of-runners.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/pair-of-speakers-on-stands.json,audio,audio,audio primitives
icon_set/metadata/solo/pair-of-teardrop-earrings.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/pair-of-test-tubes-2869b113.json,health,health,health primitives
icon_set/metadata/solo/pair-of-wedding-rings.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/pair-of-wireless-earbuds.json,audio,audio,audio primitives
icon_set/metadata/solo/paired-cherries.json,objects/food,food,primitives food
icon_set/metadata/solo/paired-circular-refresh-arrows.json,objects/interface-essential,interface-essential,interface-essential state
icon_set/metadata/solo/paired-geothermal-towers-above-heat-strokes.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/paired-handheld-controllers-batch-086.json,video-games,video-games,primitives video-games
icon_set/metadata/solo/paired-landscape-window-panels.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/paired-oven-mitt.json,objects/food,food,primitives food
icon_set/metadata/solo/paired-question-marks.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/paired-rounded-emblem-bars-batch-086.json,video-games,video-games,primitives video-games
icon_set/metadata/solo/paired-signing-hands.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/paired-spinach-leaves.json,objects/food,food,primitives food
icon_set/metadata/solo/paired-spoon.json,objects/food,food,primitives food
icon_set/metadata/solo/paired-string-bean.json,objects/food,food,primitives food
icon_set/metadata/solo/paired-test-tubes-in-rack.json,objects/science,science,science primitives
icon_set/metadata/solo/pajamas-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/pajamas-man-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/pajamas-woman-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/palacio-de-bellas-artes.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/palette-with-two-angular-paint-marks.json,objects/design,design,design primitives
icon_set/metadata/solo/palette.json,design,design,design other primitives-generate
icon_set/metadata/solo/pallet-jack.json,objects/shipping,shipping,primitives shipping
icon_set/metadata/solo/palmistry-hand.json,objects/culture,culture,culture primitives
icon_set/metadata/solo/palo-alto-software-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/pan-flute.json,objects/music,music,primitives music
icon_set/metadata/solo/pan-over-heated-burner.json,objects/food,food,primitives food
icon_set/metadata/solo/panel-van.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/panel.json,state,state,state
icon_set/metadata/solo/paneled-beach-ball.json,kids,kids,primitives kids
icon_set/metadata/solo/panoramic.json,video,video,video primitives
