uuid,category,concept,icon_id,reference,primary,all_categories,origin,previous_runs,newest_run,current_drawing,error_count,first_errors
763a2d28-4b32-458f-8301-cf3ad514b5a1,Uncategorized,Small Muskrat Rodent,crouching-muskrat,pictographic-primitives/_uncategorized_28/muskrat_763a2d28-4b32-458f-8301-cf3ad514b5a1.svg,clearance,clearance,model tree,0,,published/failed/solo48/crouching-muskrat.svg,2,internal-spacing [muskrat / tail]: muskrat-4 and tail-1 have 1.015 units of ink clearance over 18.771 units; requires 4; review required | internal-spacing [muskrat / tail]: muskrat-5 and tail-1 have 1.595 units of ink clearance over 3.75 units; requires 4; review required
f6746ee9-8a45-44c8-81ef-7d3da12c0bca,Uncategorized,Artist Paint Brush,pointed-artist-paintbrush,pictographic-primitives/_uncategorized_29/paintbrush_f6746ee9-8a45-44c8-81ef-7d3da12c0bca.svg,holes,holes,model tree,0,,published/failed/solo48/pointed-artist-paintbrush.svg,1,holes/pinches: 1 undersized holes; 0 pinches
6c8a1385-af01-4783-b140-1d97d33064f1,Uncategorized,Artistic Paint Brush Icon,broad-tipped-artist-brush,pictographic-primitives/_uncategorized_29/paintwork_6c8a1385-af01-4783-b140-1d97d33064f1.svg,clearance,clearance,model tree,0,,published/failed/solo48/broad-tipped-artist-brush.svg,2,internal-spacing [handle-outline]: handle and handle have 1.707 units of ink clearance over 20.411 units; requires 4; review required | internal-spacing [handle-outline / ferrule]: handle-base and ferrule-2 have 2.843 units of ink clearance over 6.25 units; requires 4; review required
7ade5dac-3851-477f-ac45-3ecabf8df504,Uncategorized,Car Parking Sign,parking-p,pictographic-primitives/_uncategorized_29/parking p_7ade5dac-3851-477f-ac45-3ecabf8df504.svg,spacing,spacing parallel,primitive-make-ray,3,batch-31-20260923,published/failed/solo48/parking-p.svg,10,"mic [p-stem]: parallel straight edges p-stem-3 and p-return are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [roof]: parallel straight edges roof-2 and car-0 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [badge]: badge and p-stem are 3.291 apart on centerlines nearest (27.556, 24.957)<->(29, 22); (needs 8)"
176149f5-709e-4aea-827c-9e372966aa1a,Uncategorized,Dog Inside Kennel House,outdoors-dog-house,pictographic-primitives/_uncategorized_29/outdoors dog house_176149f5-709e-4aea-827c-9e372966aa1a.svg,clearance,clearance,primitive-make-ray,3,batch-31-20260923,published/failed/solo48/outdoors-dog-house.svg,1,internal-spacing [dog]: dog-6 and dog-8 have 0.941 units of ink clearance over 4 units; requires 4; review required
3c672b26-42c9-4289-a407-8947e0d6a086,Uncategorized,Five Interlocked Olympic Rings,five-interlocking-olympic-rings,pictographic-primitives/_uncategorized_29/olympic rings_3c672b26-42c9-4289-a407-8947e0d6a086.svg,pinches,pinches holes,model tree,0,,published/failed/solo48/five-interlocking-olympic-rings.svg,1,holes/pinches: 7 undersized holes; 2 pinches
f422872b-42cf-4b74-aa1f-bf870f557d7a,Uncategorized,Human legs wearing pantyhose,pantyhose,pictographic-primitives/_uncategorized_29/pantyhose_f422872b-42cf-4b74-aa1f-bf870f557d7a.svg,clearance,clearance,primitive-make-ray,3,batch-31-20260923,published/failed/solo48/pantyhose.svg,2,internal-spacing [bent-leg]: outer-thigh and toe-2 have 0.435 units of ink clearance over 5.310 units; requires 4; review required | internal-spacing [bent-leg]: outer-calf and toe-2 have 0.410 units of ink clearance over 13.897 units; requires 4; review required
57237fb8-d140-4fc2-97bb-fe24ab1c7285,Uncategorized,Office Desk with Clock,office-desk-1,pictographic-primitives/_uncategorized_29/office desk 1_57237fb8-d140-4fc2-97bb-fe24ab1c7285.svg,spacing,spacing parallel holes,primitive-make-ray,3,20260923T194112-batch30-gpt6,published/failed/solo48/office-desk-1.svg,5,"mic [cup]: parallel straight edges cup-3 and cup-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [cup]: parallel straight edges cup-2 and desk-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [monitor]: monitor and clock are 6 apart on centerlines nearest (26, 14)<->(32, 14); (needs 8)"
242c5167-10ea-4717-a24b-bd22d2cf9483,Uncategorized,Desktop Monitor Pencil Edit,pencil-edit-desktop,pictographic-primitives/_uncategorized_30/pencil edit desktop_242c5167-10ea-4717-a24b-bd22d2cf9483.svg,clearance,clearance,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/pencil-edit-desktop.svg,1,internal-spacing [screen / pencil]: screen-3 and pencil-b-2 have 0.171 units of ink clearance over 11.25 units; requires 4; review required
15cdcedc-403b-4401-be0b-ba02e4b22811,Uncategorized,Growth Chart Email Report,performance-increase-mail,pictographic-primitives/_uncategorized_30/performance increase mail_15cdcedc-403b-4401-be0b-ba02e4b22811.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/performance-increase-mail.svg,7,"mic [envelope]: parallel straight edges envelope-3 and bar-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (overlap-fallback) | mic [bar-0]: parallel straight edges bar-0 and envelope-5 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (overlap-fallback) | mic [envelope]: envelope and bar-0 are 0.291 apart on centerlines nearest (11.858, 29.254)<->(12, 29); (needs 8)"
2db6cf72-5f8c-42a8-a787-67d6ad07a91f,Uncategorized,Hand holding tablet with growth chart,performance-tablet-increase,pictographic-primitives/_uncategorized_30/performance tablet increase_2db6cf72-5f8c-42a8-a787-67d6ad07a91f.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/performance-tablet-increase.svg,5,"mic [thumb]: parallel straight edges thumb-2 and bar-2 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [tablet]: parallel straight edges tablet-3 and arrow-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [tablet]: tablet and trend are 6 apart on centerlines nearest (26, 6)<->(26, 12); (needs 8)"
b569bafc-f80a-44b7-a43f-233891818936,Uncategorized,International Travel Passport,passport-hand,pictographic-primitives/_uncategorized_30/passport hand_b569bafc-f80a-44b7-a43f-233891818936.svg,holes,holes,primitive-make-ray,3,batch-31-20260923,published/failed/solo48/passport-hand.svg,1,holes/pinches: 4 undersized holes; 0 pinches
da7fc73f-7180-4170-9161-a6c525c99704,Uncategorized,Medical Pill Storage Container,pillbox,pictographic-primitives/_uncategorized_30/pillbox_da7fc73f-7180-4170-9161-a6c525c99704.svg,clearance,clearance,primitive-make-ray,1,batch-34-20260923,published/failed/solo48/pillbox.svg,2,internal-spacing [box / lid]: box-1 and lid have 3.215 units of ink clearance over 2.728 units; requires 4; review required | internal-spacing [box / lid]: box-7 and lid have 3.215 units of ink clearance over 2.728 units; requires 4; review required
4813164b-bbb2-498a-aa24-70f1ec279cb1,Uncategorized,Passport and Boarding Pass,passport-ticket,pictographic-primitives/_uncategorized_30/passport ticket_4813164b-bbb2-498a-aa24-70f1ec279cb1.svg,spacing,spacing parallel pinches holes,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/passport-ticket.svg,6,"mic [ticket-text-0]: parallel straight edges ticket-text-0 and ticket-text-1 are 7.844 apart on centerlines (ink gap 3.844); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [passport]: passport and globe are 4 apart on centerlines nearest (6, 29)<->(10, 29); (needs 8) | mic [passport]: passport and ticket-text-0 are 4.071 apart on centerlines nearest (25.967, 20.559)<->(30, 20); (needs 8)"
34127b46-eb99-4c72-abde-13c6d20da3f3,Uncategorized,Path Social Network Logo,path-logo,pictographic-primitives/_uncategorized_30/path logo_34127b46-eb99-4c72-abde-13c6d20da3f3.svg,parallel,parallel pinches,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/path-logo.svg,2,mic [logo]: parallel straight edges stem-left and left-return are 2 apart on centerlines (ink gap -2); requires at least 8 centerline / 4 ink (midpoint-normal) | holes/pinches: 0 undersized holes; 1 pinches
326bdd17-1f70-4f59-8cfb-654489aa053d,Uncategorized,Pest Control Icon,pest-busters,pictographic-primitives/_uncategorized_30/pest busters_326bdd17-1f70-4f59-8cfb-654489aa053d.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923-195257-batch33,published/failed/solo48/pest-busters.svg,15,mic [right-antenna]: parallel straight edges right-antenna-1 and slash are 7.071 apart on centerlines (ink gap 3.071); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [right0]: parallel straight edges right0-1 and right1-1 are 7.589 apart on centerlines (ink gap 3.589); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [right1]: parallel straight edges right1-1 and right2-1 are 7.589 apart on centerlines (ink gap 3.589); requires at least 8 centerline / 4 ink (midpoint-normal)
dd459eaf-90a6-4872-a777-772bcbc71cdf,Uncategorized,Small Pickup Truck,compact-pickup-side-view,pictographic-primitives/_uncategorized_30/pickup_dd459eaf-90a6-4872-a777-772bcbc71cdf.svg,holes,holes,model tree,1,20260924T154348-holes-b2,published/failed/solo48/compact-pickup-side-view.svg,1,holes/pinches: 1 undersized holes; 0 pinches
ede2fe9e-b299-44e2-90dd-71980708f31f,Uncategorized,Two People Conflict and Tension,people-conflict-1,pictographic-primitives/_uncategorized_30/people conflict 1_ede2fe9e-b299-44e2-90dd-71980708f31f.svg,spacing,spacing parallel,primitive-make-ray,1,20260923T195034-batch32-gpt6,published/failed/solo48/people-conflict-1.svg,6,mic [right-back]: parallel straight edges right-back and left-back are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [spark-0]: parallel straight edges spark-0-1 and spark-0-3 are 2.828 apart on centerlines (ink gap -1.171); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [spark-1]: parallel straight edges spark-1-1 and spark-1-3 are 2.828 apart on centerlines (ink gap -1.171); requires at least 8 centerline / 4 ink (midpoint-normal)
102607c1-25ef-426c-be86-bf3e263e4a81,Uncategorized,Airplane and Cocktail Service,plane-trip-cocktail-service,pictographic-primitives/_uncategorized_31/plane trip cocktail service_102607c1-25ef-426c-be86-bf3e263e4a81.svg,spacing,spacing parallel holes,primitive-make-ray,1,batch-34-20260923,published/failed/solo48/plane-trip-cocktail-service.svg,8,mic [aircraft]: parallel straight edges aircraft-12 and divider are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [divider]: parallel straight edges divider and rim are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [aircraft]: parallel straight edges aircraft-1 and aircraft-14 are 7.033 apart on centerlines (ink gap 3.033); requires at least 8 centerline / 4 ink (overlap-fallback)
4b4714a5-9ccb-46f5-aa7c-3672e3f9cac9,Uncategorized,British Pound Sterling Symbol,pound,pictographic-primitives/_uncategorized_31/pound_4b4714a5-9ccb-46f5-aa7c-3672e3f9cac9.svg,parallel,parallel,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/pound.svg,1,mic [pound]: parallel straight edges bar-right-1 and foot-4 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)
2fa2e764-f653-4eb6-b13a-4c6d7b198877,Uncategorized,Disconnected Power Plug Symbol,plug-circle-xmark,pictographic-primitives/_uncategorized_31/plug circle xmark_2fa2e764-f653-4eb6-b13a-4c6d7b198877.svg,clearance,clearance,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/plug-circle-xmark.svg,2,internal-spacing [plug-top / plug-bowl]: plug-top-2 and bowl-right have 2.215 units of ink clearance over 2.728 units; requires 4; review required | internal-spacing [plug-top / plug-bowl]: plug-top-2 and bowl-left have 2.215 units of ink clearance over 2.728 units; requires 4; review required
7a069c80-678a-480c-a3ff-5da10f209d9c,Uncategorized,Fabric Material Swatch Document,polyester,pictographic-primitives/_uncategorized_31/polyester_7a069c80-678a-480c-a3ff-5da10f209d9c.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/polyester.svg,3,"mic [sheet]: parallel straight edges sheet-8 and fold-2 are 5.656 apart on centerlines (ink gap 1.656); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [fold]: fold and vertical-2 are 0.707 apart on centerlines nearest (31.5, 15.5)<->(31, 16); (needs 8) | holes/pinches: 2 undersized holes; 0 pinches"
f5badc78-84c0-4392-89e1-d9fa0712f0cb,Uncategorized,Hands Holding Programming Code,programming-hold-code-2,pictographic-primitives/_uncategorized_31/programming hold code 2_f5badc78-84c0-4392-89e1-d9fa0712f0cb.svg,clearance,clearance,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/programming-hold-code-2.svg,8,internal-spacing [cupped-left]: hand-left and palm-left have 3.155 units of ink clearance over 4.952 units; requires 4; review required | internal-spacing [cupped-left]: hand-left and finger-left have 0 units of ink clearance over 3.067 units; requires 4; review required | internal-spacing [cupped-left]: hand-left and palm-left have 0.117 units of ink clearance over 3.067 units; requires 4; review required
c6ecc684-688c-443b-ae9b-74c5652fb4fa,Uncategorized,House with Child,playroom,pictographic-primitives/_uncategorized_31/playroom_c6ecc684-688c-443b-ae9b-74c5652fb4fa.svg,clearance,clearance,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/playroom.svg,9,internal-spacing [house / toy-knob]: house-2 and toy-knob-1 have 3.261 units of ink clearance over 6.940 units; requires 4; review required | internal-spacing [house / toy-knob]: house-3 and toy-knob-1 have 2.195 units of ink clearance over 2.75 units; requires 4; review required | internal-spacing [house / toy-knob]: house-3 and toy-knob-2 have 2.195 units of ink clearance over 3.25 units; requires 4; review required
373ac967-90cc-46ee-9b78-f2b3cc4a75c9,Uncategorized,In-flight Meal Service,plane-trip-food-service,pictographic-primitives/_uncategorized_31/plane trip food service_373ac967-90cc-46ee-9b78-f2b3cc4a75c9.svg,spacing,spacing parallel holes,primitive-make-ray,1,batch-34-20260923,published/failed/solo48/plane-trip-food-service.svg,9,"mic [fork]: parallel straight edges fork-right and fork-stem-1, fork-stem-2 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [fork-stem]: parallel straight edges fork-stem-1, fork-stem-2 and fork-left are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [aircraft]: parallel straight edges aircraft-12 and divider are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)"
5a9d43a5-7519-4e64-81a0-64a7c06298cc,Uncategorized,Medical Prescription Document,prescription-drug-px-2,pictographic-primitives/_uncategorized_31/prescription drug px 2_5a9d43a5-7519-4e64-81a0-64a7c06298cc.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T202755-batch35,published/failed/solo48/prescription-drug-px-2.svg,8,"mic [writing-0]: parallel straight edges writing-0 and writing-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [writing-1]: parallel straight edges writing-1 and paper-bottom are 3 apart on centerlines (ink gap -1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [paper]: paper and rx-down are 5 apart on centerlines nearest (34, 28)<->(29, 28); (needs 8)"
962c33a0-eaf5-4a99-9127-a5fd1da5870b,Uncategorized,OpenID Identity and Authentication Logo,protocol-open-id-logo,pictographic-primitives/_uncategorized_31/protocol open id logo_962c33a0-eaf5-4a99-9127-a5fd1da5870b.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/protocol-open-id-logo.svg,3,internal-spacing [arrow-upper / arrow-lower]: arrow-upper-1 and arrow-lower-2 have 0.277 units of ink clearance over 8.447 units; requires 4; review required | internal-spacing [outer-loop / inner-loop]: outer-loop and inner-loop have 1.574 units of ink clearance over 22.531 units; requires 4; review required | internal-spacing [outer-loop / inner-loop]: outer-loop and inner-loop have 1.551 units of ink clearance over 20.693 units; requires 4; review required
fc8e8b95-766a-4f15-a80b-5e30979a5fc8,Uncategorized,Person with Halo,psycho-analysis-5,pictographic-primitives/_uncategorized_31/psycho analysis 5_fc8e8b95-766a-4f15-a80b-5e30979a5fc8.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/psycho-analysis-5.svg,2,internal-spacing [head-bowl / shoulders]: jaw and shoulders have 0.018 units of ink clearance over 6.010 units; requires 4; review required | internal-spacing [head-bowl / shoulders]: jaw and shoulders have 0.018 units of ink clearance over 6.010 units; requires 4; review required
12ed033b-94af-439b-9775-23fdba88d590,Uncategorized,Simple Wiggling Worm,curving-pinworm,pictographic-primitives/_uncategorized_31/pinworm_12ed033b-94af-439b-9775-23fdba88d590.svg,clearance,clearance,model tree,0,,published/failed/solo48/curving-pinworm.svg,3,internal-spacing [worm]: worm-1 and worm-3 have 2.682 units of ink clearance over 2.164 units; requires 4; review required | internal-spacing [worm]: worm-5 and worm-7 have 3.298 units of ink clearance over 9.799 units; requires 4; review required | internal-spacing [worm]: worm-7 and worm-9 have 2.877 units of ink clearance over 3.206 units; requires 4; review required
5ba1d1e1-9400-4baf-a55c-e0c11aabf158,Uncategorized,Traveler with Suitcase and Airplane,plane-trip-person,pictographic-primitives/_uncategorized_31/plane trip person_5ba1d1e1-9400-4baf-a55c-e0c11aabf158.svg,parallel,parallel,primitive-make-ray,1,batch-34-20260923,published/failed/solo48/plane-trip-person.svg,1,mic [torso]: parallel straight edges torso and bag-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (overlap-fallback)
77937bbd-92c4-4b29-ac40-52719ed0b6cd,Uncategorized,All-Seeing Eye in Triangle,religion-cao-dai,pictographic-primitives/_uncategorized_32/religion cao dai_77937bbd-92c4-4b29-ac40-52719ed0b6cd.svg,spacing,spacing,primitive-make-ray,2,batch-38-20260923,published/failed/solo48/religion-cao-dai.svg,3,"mic [triangle]: triangle and eye are 1.788 apart on centerlines nearest (11.4, 31.2)<->(13, 32); (needs 8) | mic [triangle]: triangle and iris are 7 apart on centerlines nearest (24, 42)<->(24, 35); (needs 8) | mic [eye]: eye and iris are 2.999 apart on centerlines nearest (23.976, 37.999)<->(24, 35); (needs 8)"
7c0ac5c3-a514-484c-9bdf-404c88d05eb7,Uncategorized,Bone and Leaf,remains,pictographic-primitives/_uncategorized_32/remains_7c0ac5c3-a514-484c-9bdf-404c88d05eb7.svg,clearance,clearance,primitive-make-ray,1,batch-38-20260923,published/failed/solo48/remains.svg,1,internal-spacing [bone]: shaft-upper and shaft-lower have 1.934 units of ink clearance over 4.712 units; requires 4; review required
69099a2e-0b2c-47a9-931c-af42c66da3a2,Uncategorized,Document History Icon,rectangle-vertical-history,pictographic-primitives/_uncategorized_32/rectangle vertical history_69099a2e-0b2c-47a9-931c-af42c66da3a2.svg,spacing,spacing parallel,primitive-make-ray,1,batch-38-20260923,published/failed/solo48/rectangle-vertical-history.svg,4,"mic [panel]: parallel straight edges panel-2 and arrow-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [arrow]: parallel straight edges arrow-1 and hands-2 are 7.071 apart on centerlines (ink gap 3.071); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [panel]: panel and history are 6 apart on centerlines nearest (40, 24)<->(34, 24); (needs 8)"
c9953fdc-3825-4f26-8597-533126256825,Uncategorized,Double Hexagon with Center Circle,remote-access,pictographic-primitives/_uncategorized_32/remote access_c9953fdc-3825-4f26-8597-533126256825.svg,spacing,spacing,primitive-make-ray,2,batch-38-20260923,published/failed/solo48/remote-access.svg,1,"mic [inner]: inner and center are 5 apart on centerlines nearest (24, 16)<->(24, 21); (needs 8)"
d8e178df-75a7-436c-99cf-7f7c90cf866a,Uncategorized,Double Quotation Marks,quotes,pictographic-primitives/_uncategorized_32/quotes_d8e178df-75a7-436c-99cf-7f7c90cf866a.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/quotes.svg,2,internal-spacing [quote-0]: quote-0-outer-tail and quote-0-inner-tail have 1.830 units of ink clearance over 17.537 units; requires 4; review required | internal-spacing [quote-1]: quote-1-outer-tail and quote-1-inner-tail have 1.830 units of ink clearance over 17.537 units; requires 4; review required
aec06f81-4835-4b96-93f1-57f1ca360f5e,Uncategorized,Eco Friendly Product Tag,recycling-label,pictographic-primitives/_uncategorized_32/recycling label_aec06f81-4835-4b96-93f1-57f1ca360f5e.svg,spacing,spacing,primitive-make-ray,2,batch-38-20260923,published/failed/solo48/recycling-label.svg,2,"mic [tag-outline]: tag-outline and eyelet are 4.778 apart on centerlines nearest (35.5, 19.5)<->(32.121, 16.121); (needs 8) | mic [tag-outline]: tag-outline and leaf are 4.936 apart on centerlines nearest (27.346, 27.653)<->(30.836, 31.144); (needs 8)"
eb4e4433-41fd-4f9e-9779-df93d4b8c025,Uncategorized,Hand Pointing at House,real-estate-search-house-2,pictographic-primitives/_uncategorized_32/real estate search house 2_eb4e4433-41fd-4f9e-9779-df93d4b8c025.svg,parallel,parallel,primitive-make-ray,1,20260923-201437-batch37,published/failed/solo48/real-estate-search-house-2.svg,4,mic [house]: parallel straight edges house-3 and door-3 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-3 and door-1 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-1 and house-5 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)
490f19a8-c170-4914-bea1-18cbfb479033,Uncategorized,Handshake Under House Roof,real-estate-deal-shake,pictographic-primitives/_uncategorized_32/real estate deal shake_490f19a8-c170-4914-bea1-18cbfb479033.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/real-estate-deal-shake.svg,4,internal-spacing [handshake-outline]: left-hand-top-1 and thumb-1 have -0.899 units of ink clearance over 2.189 units; requires 4; review required | internal-spacing [handshake-outline]: left-hand-top-2 and thumb-return have 1.352 units of ink clearance over 2.220 units; requires 4; review required | internal-spacing [handshake-outline]: thumb-return and fingers-bottom have 3.138 units of ink clearance over 7.901 units; requires 4; review required
922ba268-0492-4ece-8f41-54253b52949a,Uncategorized,House Under Attack,refugee-immigration-war-2,pictographic-primitives/_uncategorized_32/refugee immigration war 2_922ba268-0492-4ece-8f41-54253b52949a.svg,spacing,spacing parallel holes,primitive-make-ray,1,batch-38-20260923,published/failed/solo48/refugee-immigration-war-2.svg,6,mic [house]: parallel straight edges house-3 and door-right are 5 apart on centerlines (ink gap 1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-right and door-left are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [door]: parallel straight edges door-left and house-1 are 5 apart on centerlines (ink gap 1); requires at least 8 centerline / 4 ink (midpoint-normal)
f53e79c7-b34f-44d2-9af3-49b5684cc631,Uncategorized,House with Star Rating,real-estate-favorite-house-rating,pictographic-primitives/_uncategorized_32/real estate favorite house rating_f53e79c7-b34f-44d2-9af3-49b5684cc631.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/real-estate-favorite-house-rating.svg,10,mic [house]: parallel straight edges walls-right-3 and walls-right-1 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [house]: parallel straight edges walls-right-1 and walls-3 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [house]: parallel straight edges walls-3 and walls-1 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal)
bbf400c0-4ed9-481e-8643-979aa728bc9d,Uncategorized,Opening Quotation Marks,quote-left,pictographic-primitives/_uncategorized_32/quote left_bbf400c0-4ed9-481e-8643-979aa728bc9d.svg,clearance,clearance,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/quote-left.svg,2,internal-spacing [quote-0]: quote-0-outer and quote-0-inner have 2.341 units of ink clearance over 19.617 units; requires 4; review required | internal-spacing [quote-1]: quote-1-outer and quote-1-inner have 2.341 units of ink clearance over 19.617 units; requires 4; review required
37ae4172-af70-4ae7-8de2-52970a6302ab,Uncategorized,Personal Resume Document,recruiting-resume-document,pictographic-primitives/_uncategorized_32/recruiting resume document_37ae4172-af70-4ae7-8de2-52970a6302ab.svg,spacing,spacing parallel,primitive-make-ray,1,20260923-201437-batch37,published/failed/solo48/recruiting-resume-document.svg,5,"mic [text1]: parallel straight edges text1 and document-3 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [document]: document and text1 are 4 apart on centerlines nearest (14, 42)<->(14, 38); (needs 8) | mic [document]: document and body are 5.918 apart on centerlines nearest (24, 42)<->(29.837, 41.027); (needs 8)"
0efa564f-5fe3-43ba-904f-a0826782e979,Uncategorized,QR Code Digital Barcode,rectangle-code,pictographic-primitives/_uncategorized_32/rectangle code_0efa564f-5fe3-43ba-904f-a0826782e979.svg,spacing,spacing parallel,primitive-make-ray,1,20260923-201437-batch37,published/failed/solo48/rectangle-code.svg,15,mic [frame]: parallel straight edges frame-2 and tr-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [corner]: parallel straight edges corner-1 and bl-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [tr]: parallel straight edges tr-4 and tl-2 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)
c86928c6-4109-4558-bbc9-1f9ffaea2a41,Uncategorized,Real Estate Discussion,real-estate-message-couple-building,pictographic-primitives/_uncategorized_32/real estate message couple building_c86928c6-4109-4558-bbc9-1f9ffaea2a41.svg,spacing,spacing parallel pinches holes,primitive-make-ray,1,20260923-201437-batch37,published/failed/solo48/real-estate-message-couple-building.svg,6,"mic [house]: parallel straight edges house-4 and bubble-6 are 2 apart on centerlines (ink gap -2); requires at least 8 centerline / 4 ink (overlap-fallback) | mic [house]: parallel straight edges house-4 and bubble-3 are 2 apart on centerlines (ink gap -2); requires at least 8 centerline / 4 ink (overlap-fallback) | mic [bubble]: bubble and house are 2 apart on centerlines nearest (30, 20)<->(30, 18); (needs 8)"
110df7d0-d83c-4e1f-a771-57b0adb39e09,Uncategorized,Real Estate Finance Calculator,real-estate-market-calculator-house,pictographic-primitives/_uncategorized_32/real estate market calculator house_110df7d0-d83c-4e1f-a771-57b0adb39e09.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T201056-batch36,published/failed/solo48/real-estate-market-calculator-house.svg,23,"mic [vertical-divider]: parallel straight edges vertical-divider-1, vertical-divider-2 and plus-bottom are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [vertical-divider]: parallel straight edges vertical-divider-1, vertical-divider-2 and plus-top are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [plus-bottom]: parallel straight edges plus-bottom and calculator-6 are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)"
